#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
AAPL R735QTJ8XC9X,AAPL,93.8900,93.8900,93.8600,93.7700,1201,,,,,,,
AAPL VRQOYOQ6AVC6|AAPL R735QTJ8XC9X,AAPL  140627C00080710,11.8500,11.8500,11.5000,11.6000,3,21,2.2849289,0.6819618,0.0085426,0.0629666,-0.4607103,0.0160781
AAPL VRWLN8X6REAU|AAPL R735QTJ8XC9X,AAPL  140703C00080710,13.4000,14.0500,11.6500,11.6500,0,,0.6478862,0.7879430,0.0199132,0.0591495,-0.0346823,0.0334497
AAPL VS4H7ZUJDFL2|AAPL R735QTJ8XC9X,AAPL  140711C00080710,13.6250,14.0750,12.0000,12.0000,0,,0.6581978,0.7388755,0.0186150,0.0781047,-0.0344618,0.0430883
AAPL VSCCSQRVZGVA|AAPL R735QTJ8XC9X,AAPL  140719C00080710,12.8000,12.8000,11.5500,11.6000,103,28506,0,0.9695820,0.0000000,0.0000000,0.0750996,0.0795455
AAPL VT3XBD0M4LD2|AAPL R735QTJ8XC9X,AAPL  140816C00080710,13.8000,14.0000,13.8000,14.0000,0,2835,0,0.9465647,0.0000000,0.0000000,0.0732784,0.1413329
AAPL VUTYH928Y4H2|AAPL R735QTJ8XC9X,AAPL  141018C00080710,13.1800,13.1800,12.2500,12.2500,54,13691,0,0.8967538,0.0000000,0.0000000,0.0693373,0.2800947
AAPL VXBK5RCLWS2U|AAPL R735QTJ8XC9X,AAPL  150117C00080710,14.8600,14.9000,13.4600,13.4600,50,25102,0,0.8293959,0.0000000,0.0000000,0.0640080,0.4798943
AAPL VZS6E69SSOIU|AAPL R735QTJ8XC9X,AAPL  150417C00080710,15.7500,15.7500,15.7500,15.7500,0,91,0,0.7677560,0.0000000,0.0000000,0.0591313,0.6767631
AAPL VRCWPDRRKCVA|AAPL R735QTJ8XC9X,AAPL  140613C00081070,12.4500,12.4500,11.1000,11.1000,6,61,0,0,0,0,0,0
AAPL VRQOYOW4MX46|AAPL R735QTJ8XC9X,AAPL  140627C00081070,13.1250,13.2500,11.2500,11.2500,0,7,0,0.9880590,0.0000000,0.0000000,0.0765542,0.0310864
AAPL VRWLN9353G2U|AAPL R735QTJ8XC9X,AAPL  140703C00081070,13.1250,13.7000,11.3000,11.3250,0,,1.4006691,0.6821854,0.0115966,0.0744693,-0.2077129,0.0253616
AAPL VRCWPDXPWENA|AAPL R735QTJ8XC9X,AAPL  140613C00081430,11.5400,11.5400,11.3000,11.4300,0,663,0,0,0,0,0,0
AAPL VRKSA4V2IFXI|AAPL R735QTJ8XC9X,AAPL  140621C00081430,12.0600,12.0600,11.0000,11.0000,325,24103,0,0.9931590,0.0000000,0.0000000,0.0769503,0.0178447
AAPL VRQOYP22YYW6|AAPL R735QTJ8XC9X,AAPL  140627C00081430,12.4000,12.4000,12.1000,12.1000,0,284,0,0.9880590,0.0000000,0.0000000,0.0765468,0.0312244
AAPL VRWLN993FHUU|AAPL R735QTJ8XC9X,AAPL  140703C00081430,12.6250,13.3500,10.9500,10.9750,0,7,0,0.9829852,0.0000000,0.0000000,0.0761453,0.0446008
AAPL VS4H806G1J52|AAPL R735QTJ8XC9X,AAPL  140711C00081430,12.9250,13.3750,11.2750,11.2750,0,,0.6294877,0.7304459,0.0198304,0.0795748,-0.0327763,0.0430478
AAPL VSCCSR3SNKFA|AAPL R735QTJ8XC9X,AAPL  140719C00081430,12.7300,12.7300,10.8000,10.9000,293,20772,0,0.9695820,0.0000000,0.0000000,0.0750848,0.0802551
AAPL VSI9HBAT43DY|AAPL R735QTJ8XC9X,AAPL  140725C00081430,12.8750,13.1250,11.2250,11.2250,0,21,1.4834466,0.6427586,0.0078348,0.1098068,-0.1438227,0.0440720
AAPL VT3XBDCISOX2|AAPL R735QTJ8XC9X,AAPL  140816C00081430,11.9200,11.9200,11.2000,11.2000,65,5659,0,0.9465647,0.0000000,0.0000000,0.0732636,0.1425937
AAPL VUTYH9E5M812|AAPL R735QTJ8XC9X,AAPL  141018C00081430,12.9500,12.9500,11.5400,11.7000,383,27870,0,0.8967538,0.0000000,0.0000000,0.0693225,0.2825934
AAPL VXBK5ROIKVMU|AAPL R735QTJ8XC9X,AAPL  150117C00081430,13.7500,13.7500,12.4500,12.5300,62,28288,0,0.8293959,0.0000000,0.0000000,0.0639933,0.4841753
AAPL VZS6E6LPGS2U|AAPL R735QTJ8XC9X,AAPL  150417C00081430,15.3000,15.3000,15.3000,15.3000,0,70,0,0.7677560,0.0000000,0.0000000,0.0591166,0.6828004
AAPL W78ZFPGSCQW6|AAPL R735QTJ8XC9X,AAPL  160115C00081430,16.3800,16.3800,16.1000,16.1000,9,12218,0,0.6074203,0.0000000,0.0000000,0.0464330,1.2808048
AAPL VRCWPE3O8GFA|AAPL R735QTJ8XC9X,AAPL  140613C00081790,11.6600,11.8400,11.6600,11.8400,0,175,0,0,0,0,0,0
AAPL VRQOYP81B0O6|AAPL R735QTJ8XC9X,AAPL  140627C00081790,12.3750,12.5000,10.4750,10.4750,0,,0.6250177,0.8189115,0.0225077,0.0453804,-0.0378067,0.0249613
AAPL VRWLN9F1RJMU|AAPL R735QTJ8XC9X,AAPL  140703C00081790,12.4000,13.0000,10.6000,10.6750,0,,0.6203027,0.7709604,0.0218521,0.0621452,-0.0365813,0.0331254
AAPL VRCWPE9GM65I|AAPL R735QTJ8XC9X,AAPL  140613C00082140,12.1500,12.1500,11.4500,11.4500,0,446,0,0,0,0,0,0
AAPL VRKSA56T87FQ|AAPL R735QTJ8XC9X,AAPL  140621C00082140,10.7700,10.7700,10.0000,10.0000,274,11262,0,0.9931590,0.0000000,0.0000000,0.0769358,0.0180003
AAPL VRQOYPDTOQEE|AAPL R735QTJ8XC9X,AAPL  140627C00082140,11.6250,11.9500,10.1000,10.1000,0,133,0,0.9880590,0.0000000,0.0000000,0.0765322,0.0314967
AAPL VRWLN9KU59D2|AAPL R735QTJ8XC9X,AAPL  140703C00082140,12.0250,12.6500,10.3250,10.3250,0,35,3.9184571,0.7024926,0.0040142,0.0721144,-0.6514425,0.0163353
AAPL VS4H80I6RANA|AAPL R735QTJ8XC9X,AAPL  140711C00082140,12.1750,12.6750,10.5750,10.5750,0,,0.6029251,0.7209985,0.0211147,0.0811531,-0.0314455,0.0429161
AAPL VSCCSRFJDBXI|AAPL R735QTJ8XC9X,AAPL  140719C00082140,11.4000,11.4000,10.1500,10.1500,111,26716,0,0.9695820,0.0000000,0.0000000,0.0750703,0.0809549
AAPL VSI9HBMJTUW6|AAPL R735QTJ8XC9X,AAPL  140725C00082140,12.0000,12.2500,10.4750,10.4750,0,,0.8750979,0.6397641,0.0133295,0.1102056,-0.0650902,0.0518953
AAPL VT3XBDO9IGFA|AAPL R735QTJ8XC9X,AAPL  140816C00082140,11.0500,11.0800,10.4500,10.5000,56,6410,0,0.9465647,0.0000000,0.0000000,0.0732491,0.1438370
AAPL VUTYH9PWBZJA|AAPL R735QTJ8XC9X,AAPL  141018C00082140,12.4000,12.4000,11.0000,11.2000,175,19836,0,0.8967538,0.0000000,0.0000000,0.0693080,0.2850573
AAPL VXBK5S09AN52|AAPL R735QTJ8XC9X,AAPL  150117C00082140,13.4800,13.4800,12.1200,12.1400,172,15250,0,0.8293959,0.0000000,0.0000000,0.0639787,0.4883969
AAPL VZS6E6XG6JL2|AAPL R735QTJ8XC9X,AAPL  150417C00082140,14.9000,14.9000,14.9000,14.9000,0,329,0,0.7677560,0.0000000,0.0000000,0.0591021,0.6887538
AAPL VRCWOGBGH6FA|AAPL R735QTJ8XC9X,AAPL  140613C00082500,11.3000,11.7500,9.4750,9.6750,0,252,0,0,0,0,0,0
AAPL VRQOXRFTJQO6|AAPL R735QTJ8XC9X,AAPL  140627C00082500,11.6750,11.8000,9.8500,9.8500,0,35,0,0.9880590,0.0000000,0.0000000,0.0765248,0.0316347
AAPL VRWLMBMU09MU|AAPL R735QTJ8XC9X,AAPL  140703C00082500,11.3000,11.3000,11.0500,11.0500,0,61,1.3183227,0.6665456,0.0125918,0.0761064,-0.1990157,0.0253542
AAPL VRCWPELDA9PI|AAPL R735QTJ8XC9X,AAPL  140613C00082860,9.4000,9.4000,9.2300,9.2300,14,940,0,0,0,0,0,0
AAPL VRKSA5IPWAZQ|AAPL R735QTJ8XC9X,AAPL  140621C00082860,10.3400,10.4100,9.0500,9.3400,361,17723,0,0.9931590,0.0000000,0.0000000,0.0769210,0.0181581
AAPL VRQOYPPQCTYE|AAPL R735QTJ8XC9X,AAPL  140627C00082860,12.1500,12.1500,11.0200,11.0200,0,858,0,0.9880590,0.0000000,0.0000000,0.0765174,0.0317728
AAPL VRWLN9WQTCX2|AAPL R735QTJ8XC9X,AAPL  140703C00082860,11.3500,11.9500,9.5500,9.5500,0,7,0,0.9829852,0.0000000,0.0000000,0.0761160,0.0453841
AAPL VS4H80U3FE7A|AAPL R735QTJ8XC9X,AAPL  140711C00082860,11.5000,11.9500,9.8750,9.8750,0,,0.5769336,0.7103448,0.0225264,0.0828469,-0.0302615,0.0426993
AAPL VSCCSRRG1FHI|AAPL R735QTJ8XC9X,AAPL  140719C00082860,10.6600,10.6600,9.5000,9.5000,216,23524,0,0.9695820,0.0000000,0.0000000,0.0750555,0.0816645
AAPL VSI9HBYGHYG6|AAPL R735QTJ8XC9X,AAPL  140725C00082860,9.6400,9.6400,9.6400,9.6400,0,610,0,0.9646030,0.0000000,0.0000000,0.0746615,0.0952635
AAPL VT3XBE066JZA|AAPL R735QTJ8XC9X,AAPL  140816C00082860,10.9000,10.9000,10.0000,10.0000,10,9211,0,0.9465647,0.0000000,0.0000000,0.0732343,0.1450978
AAPL VUTYHA1T033A|AAPL R735QTJ8XC9X,AAPL  141018C00082860,12.1000,12.1000,10.5300,10.6200,109,25708,0,0.8967538,0.0000000,0.0000000,0.0692932,0.2875560
AAPL VXBK5SC5YQP2|AAPL R735QTJ8XC9X,AAPL  150117C00082860,13.2300,13.2400,11.7300,11.8000,274,38841,0,0.8293959,0.0000000,0.0000000,0.0639640,0.4926780
AAPL VZS6E79CUN52|AAPL R735QTJ8XC9X,AAPL  150417C00082860,14.0750,14.5000,12.5750,12.7750,0,49,2.3215972,0.6451558,0.0012350,0.1581144,-0.0087331,0.0887897
AAPL W78ZFQ4FQLYE|AAPL R735QTJ8XC9X,AAPL  160115C00082860,16.5000,16.5000,15.1600,15.2000,76,19174,0,0.6074203,0.0000000,0.0000000,0.0464039,1.3032971
AAPL VRCWPER5NZFQ|AAPL R735QTJ8XC9X,AAPL  140613C00083210,11.3000,11.3000,10.6500,10.7000,0,471,0,0,0,0,0,0
AAPL VRQOYPVIQJOM|AAPL R735QTJ8XC9X,AAPL  140627C00083210,10.9750,11.1000,8.8250,9.1000,0,70,0,0.9880590,0.0000000,0.0000000,0.0765102,0.0319070
AAPL VRWLNA2J72NA|AAPL R735QTJ8XC9X,AAPL  140703C00083210,10.9750,11.6000,9.2750,9.2750,0,,0.5634270,0.7517628,0.0252682,0.0652714,-0.0336605,0.0329220
AAPL VRCWPEX4017Q|AAPL R735QTJ8XC9X,AAPL  140613C00083570,8.5000,8.5000,8.5000,8.5000,35,2737,0,0,0,0,0,0
AAPL VRKSA5UGM2HY|AAPL R735QTJ8XC9X,AAPL  140621C00083570,9.7200,9.7200,8.7000,8.7000,44,17917,0,0.9931590,0.0000000,0.0000000,0.0769064,0.0183137
AAPL VRQOYQ1H2LGM|AAPL R735QTJ8XC9X,AAPL  140627C00083570,8.5500,8.5500,8.5500,8.5500,35,343,0,0.9880590,0.0000000,0.0000000,0.0765028,0.0320450
AAPL VRWLNA8HJ4FA|AAPL R735QTJ8XC9X,AAPL  140703C00083570,10.6500,11.2500,8.9250,8.9250,0,77,0,0.9829852,0.0000000,0.0000000,0.0761014,0.0457730
AAPL VS4H815U55PI|AAPL R735QTJ8XC9X,AAPL  140711C00083570,10.8000,11.3000,8.7000,8.7500,0,,0.4990049,0.7134406,0.0258926,0.0823640,-0.0180862,0.0437812
AAPL VSCCSS36R6ZQ|AAPL R735QTJ8XC9X,AAPL  140719C00083570,9.1500,9.1500,8.8100,8.8100,14,7941,0,0.9695820,0.0000000,0.0000000,0.0750409,0.0823643
AAPL VSI9HCA77PYE|AAPL R735QTJ8XC9X,AAPL  140725C00083570,10.5750,10.8750,9.1750,9.1750,0,,0.5177255,0.6500814,0.0222427,0.1087977,-0.0166366,0.0584563
AAPL VT3XBEBWWBHI|AAPL R735QTJ8XC9X,AAPL  140816C00083570,10.3000,10.3100,9.2500,9.2500,154,15142,0,0.9465647,0.0000000,0.0000000,0.0732197,0.1463411
AAPL VUTYHADJPULI|AAPL R735QTJ8XC9X,AAPL  141018C00083570,11.0200,11.0200,10.0000,10.0000,238,5884,0,0.8967538,0.0000000,0.0000000,0.0692787,0.2900200
AAPL VXBK5SNWOI7A|AAPL R735QTJ8XC9X,AAPL  150117C00083570,12.1900,12.1900,11.4500,11.4500,47,22615,0,0.8293959,0.0000000,0.0000000,0.0639495,0.4968996
AAPL VZS6E7L3KENA|AAPL R735QTJ8XC9X,AAPL  150417C00083570,13.5000,13.5000,13.5000,13.5000,0,98,0,0.7677560,0.0000000,0.0000000,0.0590729,0.7007445
AAPL VRCWPF32C2ZQ|AAPL R735QTJ8XC9X,AAPL  140613C00083930,8.6000,8.6000,8.6000,8.6000,0,448,0,0,0,0,0,0
AAPL VRQOYQ7FEN8M|AAPL R735QTJ8XC9X,AAPL  140627C00083930,10.2750,10.5250,8.1250,8.4000,0,469,0,0.9880590,0.0000000,0.0000000,0.0764954,0.0321831
AAPL VRWLNAEFV67A|AAPL R735QTJ8XC9X,AAPL  140703C00083930,10.2750,10.9750,8.3750,8.3750,0,56,0,0.9829852,0.0000000,0.0000000,0.0760940,0.0459701
AAPL VRCWPF90O4RQ|AAPL R735QTJ8XC9X,AAPL  140613C00084290,8.9700,8.9800,7.6900,7.9100,297,5600,0,0,0,0,0,0
AAPL VRKSA66DA61Y|AAPL R735QTJ8XC9X,AAPL  140621C00084290,9.5900,9.6500,7.6000,7.9000,444,109428,0,0.9931590,0.0000000,0.0000000,0.0768916,0.0184715
AAPL VRQOYQDDQP0M|AAPL R735QTJ8XC9X,AAPL  140627C00084290,10.0000,10.0000,9.3500,9.3500,0,845,0,0.9880590,0.0000000,0.0000000,0.0764881,0.0323211
AAPL VRWLNAKE77ZA|AAPL R735QTJ8XC9X,AAPL  140703C00084290,10.1100,10.1100,10.1100,10.1100,0,77,0,0.9829852,0.0000000,0.0000000,0.0760866,0.0461673
AAPL VS4H81HQT99I|AAPL R735QTJ8XC9X,AAPL  140711C00084290,10.1000,10.6250,8.0750,8.0750,0,7,0.3427928,0.7556218,0.0343251,0.0750068,0.0126161,0.0481091
AAPL VSCCSSF3FAJQ|AAPL R735QTJ8XC9X,AAPL  140719C00084290,9.6000,9.7000,8.0000,8.1400,198,13064,0,0.9695820,0.0000000,0.0000000,0.0750261,0.0830739
AAPL VSI9HCM3VTIE|AAPL R735QTJ8XC9X,AAPL  140725C00084290,10.1000,10.3000,10.1000,10.3000,0,108,0,0.9646030,0.0000000,0.0000000,0.0746322,0.0969076
AAPL VT3XBENTKF1I|AAPL R735QTJ8XC9X,AAPL  140816C00084290,9.9000,10.0000,8.6500,8.6500,113,25928,0,0.9465647,0.0000000,0.0000000,0.0732049,0.1476019
AAPL VUTYHAPGDY5I|AAPL R735QTJ8XC9X,AAPL  141018C00084290,10.7000,10.7000,9.6100,9.6100,30,8954,0,0.8967538,0.0000000,0.0000000,0.0692639,0.2925187
AAPL VXBK5SZTCLRA|AAPL R735QTJ8XC9X,AAPL  150117C00084290,12.2500,12.2500,10.6500,10.8000,594,46166,0,0.8293959,0.0000000,0.0000000,0.0639348,0.5011806
AAPL VZS6E7X08I7A|AAPL R735QTJ8XC9X,AAPL  150417C00084290,13.6000,13.6000,13.2500,13.2500,0,161,0,0.7677560,0.0000000,0.0000000,0.0590582,0.7067818
AAPL W78ZFQS34H0M|AAPL R735QTJ8XC9X,AAPL  160115C00084290,15.3000,15.3000,14.4500,14.4500,107,16308,0,0.6074203,0.0000000,0.0000000,0.0463749,1.3257895
AAPL VRCWPFET1UHY|AAPL R735QTJ8XC9X,AAPL  140613C00084640,9.1250,9.4000,7.3500,7.5250,0,1260,0,0,0,0,0,0
AAPL VRQOYQJ64EQU|AAPL R735QTJ8XC9X,AAPL  140627C00084640,9.2750,9.4750,7.4250,7.7000,0,378,0,0.9880590,0.0000000,0.0000000,0.0764809,0.0324553
AAPL VRWLNAQ6KXPI|AAPL R735QTJ8XC9X,AAPL  140703C00084640,9.5500,9.8250,7.5250,7.6000,0,182,0,0.9829852,0.0000000,0.0000000,0.0760794,0.0463590
AAPL VS4H81NJ6YZQ|AAPL R735QTJ8XC9X,AAPL  140711C00084640,9.2250,10.3250,7.7250,7.7500,0,,0.4656687,0.6923601,0.0288039,0.0855041,-0.0174437,0.0430565
AAPL VRCWOCX2RN1I|AAPL R735QTJ8XC9X,AAPL  140613C00085000,8.5000,8.8500,7.1500,7.2600,61,4212,0,0,0,0,0,0
AAPL VRKS93UFDOBQ|AAPL R735QTJ8XC9X,AAPL  140621C00085000,8.4800,8.6500,7.0500,7.2000,236,17266,0,0.9931590,0.0000000,0.0000000,0.0768770,0.0186271
AAPL VRQOXO1FU7AE|AAPL R735QTJ8XC9X,AAPL  140627C00085000,8.4000,8.4000,7.1000,7.1000,39,1334,0,0.9880590,0.0000000,0.0000000,0.0764735,0.0325934
AAPL VRWLM88GAQ92|AAPL R735QTJ8XC9X,AAPL  140703C00085000,7.2500,7.2500,7.2500,7.2500,4,295,0,0.9829852,0.0000000,0.0000000,0.0760720,0.0465562
AAPL VS4H6Z5SWRJA|AAPL R735QTJ8XC9X,AAPL  140711C00085000,7.9000,7.9000,7.9000,7.9000,20,25,2.3527651,0.6454566,0.0060866,0.0912880,-0.3331469,0.0265040
AAPL VSCCRQ35ISTI|AAPL R735QTJ8XC9X,AAPL  140719C00085000,8.9000,9.0000,7.4100,7.6000,352,20745,0,0.9695820,0.0000000,0.0000000,0.0750115,0.0837736
AAPL VSI9GAA5ZBS6|AAPL R735QTJ8XC9X,AAPL  140725C00085000,8.8000,8.8000,7.9100,8.1100,26,187,0,0.9646030,0.0000000,0.0000000,0.0746176,0.0977238
AAPL VT3XACBVNXBA|AAPL R735QTJ8XC9X,AAPL  140816C00085000,9.3000,9.3000,8.1000,8.2500,106,9408,0,0.9465647,0.0000000,0.0000000,0.0731904,0.1488452
AAPL VUTYG8DIHGFA|AAPL R735QTJ8XC9X,AAPL  141018C00085000,10.0500,10.2000,9.0000,9.0800,940,20780,0,0.8967538,0.0000000,0.0000000,0.0692494,0.2949826
AAPL VXBK4QNVG412|AAPL R735QTJ8XC9X,AAPL  150117C00085000,11.5000,11.5000,10.2600,10.2600,514,26749,0,0.8293959,0.0000000,0.0000000,0.0639202,0.5054022
AAPL VZS6D5L2C0H2|AAPL R735QTJ8XC9X,AAPL  150417C00085000,12.0000,12.0000,11.3500,11.4600,192,937,0,0.7677560,0.0000000,0.0000000,0.0590437,0.7127352
AAPL VRCWPFQPPY1Y|AAPL R735QTJ8XC9X,AAPL  140613C00085360,8.5900,8.5900,6.8900,6.8900,25,594,0,0,0,0,0,0
AAPL VRQOYQV2SIAU|AAPL R735QTJ8XC9X,AAPL  140627C00085360,7.6400,7.6400,7.6400,7.6400,0,582,0,0.9880590,0.0000000,0.0000000,0.0764661,0.0327314
AAPL VRWLNB23919I|AAPL R735QTJ8XC9X,AAPL  140703C00085360,8.9250,9.1250,6.8750,7.0250,0,49,0,0.9829852,0.0000000,0.0000000,0.0760646,0.0467534
AAPL VS4H81ZFV2JQ|AAPL R735QTJ8XC9X,AAPL  140711C00085360,8.6500,8.8750,7.1000,7.2000,0,,0.4564700,0.6724887,0.0302947,0.0881529,-0.0197451,0.0420720
AAPL VRCWPFWI3NS6|AAPL R735QTJ8XC9X,AAPL  140613C00085710,8.1000,8.1000,6.2800,6.4500,573,6483,0,0,0,0,0,0
AAPL VRKSA6TUPP2E|AAPL R735QTJ8XC9X,AAPL  140621C00085710,8.3600,8.3600,6.2000,6.5100,617,56075,0,0.9931590,0.0000000,0.0000000,0.0768624,0.0187827
AAPL VRQOYR0V6812|AAPL R735QTJ8XC9X,AAPL  140627C00085710,8.1000,8.1000,6.4000,6.4000,112,3795,0,0.9880590,0.0000000,0.0000000,0.0764589,0.0328656
AAPL VRWLNB7VMQZQ|AAPL R735QTJ8XC9X,AAPL  140703C00085710,6.7400,6.7400,6.6000,6.6000,8,872,0,0.9829852,0.0000000,0.0000000,0.0760574,0.0469451
AAPL VS4H82588S9Y|AAPL R735QTJ8XC9X,AAPL  140711C00085710,8.4250,8.5250,6.6750,6.7250,0,98,0,0.9762606,0.0000000,0.0000000,0.0755254,0.0657123
AAPL VSCCST2KUTK6|AAPL R735QTJ8XC9X,AAPL  140719C00085710,8.8000,8.8000,6.6700,6.9500,1199,147690,0,0.9695820,0.0000000,0.0000000,0.0749969,0.0844734
AAPL VSI9HD9LBCIU|AAPL R735QTJ8XC9X,AAPL  140725C00085710,8.7000,8.9750,7.4500,7.4500,0,14,1.0420454,0.5907155,0.0117442,0.1156227,-0.0975018,0.0466020
AAPL VT3XBFBAZY1Y|AAPL R735QTJ8XC9X,AAPL  140816C00085710,8.7000,9.0000,7.5000,7.7000,1014,17098,0,0.9465647,0.0000000,0.0000000,0.0731758,0.1500885
AAPL VUTYHBCXTH5Y|AAPL R735QTJ8XC9X,AAPL  141018C00085710,9.4800,9.7500,8.3700,8.6000,2481,104139,0,0.8967538,0.0000000,0.0000000,0.0692348,0.2974466
AAPL VXBK5TNAS4RQ|AAPL R735QTJ8XC9X,AAPL  150117C00085710,11.2000,11.2600,9.6500,9.8500,3179,212473,0,0.8293959,0.0000000,0.0000000,0.0639057,0.5096238
AAPL VZS6E8KHO17Q|AAPL R735QTJ8XC9X,AAPL  150417C00085710,10.8500,10.8500,10.8500,10.8500,10,570,0,0.7677560,0.0000000,0.0000000,0.0590292,0.7186887
AAPL W78ZFRFKK012|AAPL R735QTJ8XC9X,AAPL  160115C00085710,14.7700,14.8000,13.6000,13.7500,1836,39331,0,0.6074203,0.0000000,0.0000000,0.0463461,1.3481245
AAPL VRCWPG2GFPK6|AAPL R735QTJ8XC9X,AAPL  140613C00086070,7.0500,7.0500,6.1000,6.1000,182,907,0,0,0,0,0,0
AAPL VRQOYR6TI9T2|AAPL R735QTJ8XC9X,AAPL  140627C00086070,6.5100,6.5100,6.5100,6.5100,2,253,0,0.9880590,0.0000000,0.0000000,0.0764515,0.0330037
AAPL VRWLNBDTYSRQ|AAPL R735QTJ8XC9X,AAPL  140703C00086070,7.8250,8.1000,6.2750,6.2750,0,490,0,0.9829852,0.0000000,0.0000000,0.0760500,0.0471423
AAPL VS4H82B6KU1Y|AAPL R735QTJ8XC9X,AAPL  140711C00086070,7.8250,8.1750,6.2500,6.4000,0,7,0.4835837,0.6435959,0.0296768,0.0914844,-0.0291267,0.0401807
AAPL VRCWPG8ERRC6|AAPL R735QTJ8XC9X,AAPL  140613C00086430,7.0000,7.0000,5.5500,5.6300,186,2962,0,0,0,0,0,0
AAPL VRKSA75RDSME|AAPL R735QTJ8XC9X,AAPL  140621C00086430,7.3000,7.3000,5.6000,5.9100,489,20412,0,0.9931590,0.0000000,0.0000000,0.0768476,0.0189404
AAPL VRQOYRCRUBL2|AAPL R735QTJ8XC9X,AAPL  140627C00086430,7.2500,7.2500,6.0500,6.0500,29,1064,0,0.9880590,0.0000000,0.0000000,0.0764441,0.0331417
AAPL VRWLNBJSAUJQ|AAPL R735QTJ8XC9X,AAPL  140703C00086430,7.4500,7.7750,5.8750,5.9750,0,189,0,0.9829852,0.0000000,0.0000000,0.0760426,0.0473394
AAPL VS4H82H4WVTY|AAPL R735QTJ8XC9X,AAPL  140711C00086430,7.3900,7.3900,7.3900,7.3900,7,84,0,0.9762606,0.0000000,0.0000000,0.0755106,0.0662643
AAPL VSCCSTEHIX46|AAPL R735QTJ8XC9X,AAPL  140719C00086430,7.2500,7.7100,6.2500,6.3700,339,17741,0,0.9695820,0.0000000,0.0000000,0.0749822,0.0851830
AAPL VSI9HDLHZG2U|AAPL R735QTJ8XC9X,AAPL  140725C00086430,8.5800,8.5800,8.5800,8.5800,0,7,1.2986233,0.5918336,0.0094157,0.1155223,-0.1325228,0.0436843
AAPL VT3XBFN7O1LY|AAPL R735QTJ8XC9X,AAPL  140816C00086430,8.3600,8.3600,7.2000,7.2000,183,2825,0,0.9465647,0.0000000,0.0000000,0.0731610,0.1513493
AAPL VUTYHBOUHKPY|AAPL R735QTJ8XC9X,AAPL  141018C00086430,8.7000,8.8100,8.0000,8.0000,144,8819,0,0.8967538,0.0000000,0.0000000,0.0692200,0.2999453
AAPL VXBK5TZ7G8BQ|AAPL R735QTJ8XC9X,AAPL  150117C00086430,10.1000,10.1000,9.3500,9.3500,989,9069,0,0.8293959,0.0000000,0.0000000,0.0638910,0.5139049
AAPL VZS6E8WEC4RQ|AAPL R735QTJ8XC9X,AAPL  150417C00086430,12.0000,12.0000,12.0000,12.0000,0,498,0,0.7677560,0.0000000,0.0000000,0.0590145,0.7247260
AAPL VRCWPGED3T46|AAPL R735QTJ8XC9X,AAPL  140613C00086790,7.0000,7.0000,6.5000,6.5000,21,2555,0,0,0,0,0,0
AAPL VRQOYRIQ6DD2|AAPL R735QTJ8XC9X,AAPL  140627C00086790,7.7000,7.7000,7.4500,7.4500,0,497,0,0.9880590,0.0000000,0.0000000,0.0764367,0.0332797
AAPL VRWLNBPQMWBQ|AAPL R735QTJ8XC9X,AAPL  140703C00086790,5.6400,5.6400,5.6400,5.6400,10,300,0,0.9829852,0.0000000,0.0000000,0.0760352,0.0475366
AAPL VS4H82N38XLY|AAPL R735QTJ8XC9X,AAPL  140711C00086790,7.2000,7.5250,5.5750,5.7500,0,56,0,0.9762606,0.0000000,0.0000000,0.0755032,0.0665403
AAPL VSI9HDRGBHUU|AAPL R735QTJ8XC9X,AAPL  140725C00086790,7.8500,8.0500,6.5500,6.5500,0,,1.5412594,0.6000915,0.0078802,0.1147475,-0.1637777,0.0415228
AAPL VRCWPGK5HIUE|AAPL R735QTJ8XC9X,AAPL  140613C00087140,6.8500,6.8500,4.9500,5.0300,194,7849,0,0,0,0,0,0
AAPL VRKSA7HI3K4M|AAPL R735QTJ8XC9X,AAPL  140621C00087140,6.4000,6.6200,4.9500,5.1900,513,24121,0,0.9931590,0.0000000,0.0000000,0.0768330,0.0190960
AAPL VRQOYROIK33A|AAPL R735QTJ8XC9X,AAPL  140627C00087140,6.9500,6.9500,5.2500,5.4000,58,4240,0,0.9880590,0.0000000,0.0000000,0.0764295,0.0334139
AAPL VRWLNBVJ0M1Y|AAPL R735QTJ8XC9X,AAPL  140703C00087140,6.1800,6.1800,5.3300,5.4000,24,425,0,0.9829852,0.0000000,0.0000000,0.0760281,0.0477283
AAPL VS4H82SVMNC6|AAPL R735QTJ8XC9X,AAPL  140711C00087140,6.7900,6.7900,6.7900,6.7900,7,81,0,0.9762606,0.0000000,0.0000000,0.0754960,0.0668087
AAPL VSCCSTQ88OME|AAPL R735QTJ8XC9X,AAPL  140719C00087140,6.8000,7.0000,5.5300,5.7000,312,22716,0,0.9695820,0.0000000,0.0000000,0.0749676,0.0858827
AAPL VSI9HDX8P7L2|AAPL R735QTJ8XC9X,AAPL  140725C00087140,7.9700,7.9700,7.9700,7.9700,0,7,0.5030969,0.5639413,0.0247653,0.1177138,-0.0267827,0.0518145
