SLB,SLB R735QTJ8XC9X,20201130,0.00095656,14879321,
SLG,SLG R735QTJ8XC9X,20201130,0.0001413,789223,
SNA,SNA R735QTJ8XC9X,20201130,0.0003206,589579,
SNPS,SNPS R735QTJ8XC9X,20201130,0.00114641,1629609,
SO,SO R735QTJ8XC9X,20201130,0.00210502,11374129,
SPG,SPG R735QTJ8XC9X,20201130,0.00089392,3501074,
SPGI,MHP R735QTJ8XC9X,20201130,0.00282441,2596467,
SRE,SRE RBYFBGNAJMUD,20201130,0.00122859,3116677,
STE,STRL R735QTJ8XC9X,20201130,0.000548,914391,
STT,STT R735QTJ8XC9X,20201130,0.00082893,3803439,
STX,STX SKFG7HFQYDT1,20201130,0.00043731,2404741,
STZ,CBRNA R735QTJ8XC9X,20201130,0.00114457,1798205,
SWK,SWK R735QTJ8XC9X,20201130,0.00098057,1720509,
SWKS,AHA R735QTJ8XC9X,20201130,0.0007868,1802386,
SYF,SYF VSO64U344TWL,20201130,0.00054681,5803540,
SYK,SYK R735QTJ8XC9X,20201130,0.00254116,3520933,
SYY,SYY R735QTJ8XC9X,20201130,0.00120806,5480053,
T,SBC R735QTJ8XC9X,20201130,0.0068247,76766470,
TAP,ACCOB R735QTJ8XC9X,20201130,0.0002864,2013424,
TDG,TDG TGZ66QQM06SL,20201130,0.00104603,584047,
TDY,TDY RQ5GBZHW9751,20201130,0.00046308,396238,
TEL,TEL TTXW324M9SV9,20201130,0.00125323,3556028,
TER,TER R735QTJ8XC9X,20201130,0.0006104,1789000,
TFC,TFC XA73ZSYFVAZP,20201130,0.00208325,14513205,
TFX,TFX R735QTJ8XC9X,20201130,0.00058753,496409,
TGT,DH R735QTJ8XC9X,20201130,0.00299324,5391754,
TIF,TIF R735QTJ8XC9X,20201130,0.00046919,1154025,
TJX,TJX R735QTJ8XC9X,20201130,0.00253606,12913491,
TMO,TMO R735QTJ8XC9X,20201130,0.00612806,4262011,
TMUS,PCS TRX10524LYZP,20201130,0.00257637,6267264,
TPR,COH RYMOWYW7Z2W5,20201130,0.0002604,2973504,
TROW,TROW R735QTJ8XC9X,20201130,0.00108398,2444371,
TRV,SPC R735QTJ8XC9X,20201130,0.00109507,2731475,
TSCO,TSCO R735QTJ8XC9X,20201130,0.00054526,1252265,
TSN,TSN R735QTJ8XC9X,20201130,0.00063955,3172152,
TTWO,TTWO R735QTJ8XC9X,20201130,0.00067164,1203260,
TWTR,TWTR VLE97YS7S57P,20201130,0.00121943,8478876,
TXN,TXN R735QTJ8XC9X,20201130,0.00492062,9868390,
TXT,TXT R735QTJ8XC9X,20201130,0.00034549,2477323,
TYL,TYL R735QTJ8XC9X,20201130,0.00056816,429696,
UA,UA TOKWGQFJ9XET,20201130,0.00009374,2083473,
UAA,UARM TDRYVSXV1X0L,20201130,0.00010014,1954415,
UAL,UAUA TFUSUWQOV97P,20201130,0.00043676,3135230,
UDR,UDR R735QTJ8XC9X,20201130,0.00037505,3152812,
UHS,UHS R735QTJ8XC9X,20201130,0.00033807,837263,
ULTA,ULTA TX34HT712KBP,20201130,0.00051668,606712,
UNH,UNH R735QTJ8XC9X,20201130,0.01064834,10238340,
UNM,UNM R735QTJ8XC9X,20201130,0.00015437,2245701,
UNP,UNP R735QTJ8XC9X,20201130,0.00461581,7314318,
UPS,UPS RPLRE46IQ3XH,20201130,0.00402525,7609303,
URI,URI R735QTJ8XC9X,20201130,0.00054632,778368,
USB,USB R735QTJ8XC9X,20201130,0.00197256,14762931,
V,V U12VRGLO8PR9,20201130,0.01181106,18158184,
VAR,VAR R735QTJ8XC9X,20201130,0.00052611,977915,
VFC,VFC R735QTJ8XC9X,20201130,0.00088863,3445730,
VIAC,VIAC XA367FHRKACL,20201130,0.0006627,6074520,
VLO,VLO R735QTJ8XC9X,20201130,0.0007334,4410927,
VMC,VMC R735QTJ8XC9X,20201130,0.00061349,1420658,
VNO,VNO R735QTJ8XC9X,20201130,0.00020515,1705041,
VNT,VNTW XI4NMX1E23J9,20201130,0.00014899,1452607,
VRSK,VRSK UGL68H0DMHR9,20201130,0.001076,1754661,
VRSN,VRSN R7UQ9FRZ2GRP,20201130,0.00067591,1088994,
VRTX,VRTX R735QTJ8XC9X,20201130,0.00197285,2801307,
VTR,VC R735QTJ8XC9X,20201130,0.00058866,3973440,
VTRS,VTRSV XJGWJHYNT2ED,20201130,0.0006733,12945275,
VZ,BEL R735QTJ8XC9X,20201130,0.00832847,44584356,
WAB,WAB R735QTJ8XC9X,20201130,0.00043661,1926252,
WAT,WAT R735QTJ8XC9X,20201130,0.00047978,668745,
WBA,WAG R735QTJ8XC9X,20201130,0.00091083,7749361,
WDC,WDC R735QTJ8XC9X,20201130,0.00043736,3151469,
WEC,WEC R735QTJ8XC9X,20201130,0.0009906,3373885,
WELL,HCN R735QTJ8XC9X,20201130,0.00087863,4511566,
WFC,NOB R735QTJ8XC9X,20201130,0.00375426,44390810,
WHR,WHR R735QTJ8XC9X,20201130,0.00040562,674038,
WLTW,WLTW W6Z4XQEE5EUD,20201130,0.00088945,1381625,
WM,UW R735QTJ8XC9X,20201130,0.00154418,4191824,
WMB,WMB R735QTJ8XC9X,20201130,0.00084063,12957581,
WMT,WMT R735QTJ8XC9X,20201130,0.00706828,14960461,
WRB,BKLY R735QTJ8XC9X,20201130,0.00030505,1514665,
WRK,WRK W1V0C8ZTUBTX,20201130,0.00035975,2756217,
WST,WST R735QTJ8XC9X,20201130,0.00067659,795180,
WU,WU TMH31J9JDU1X,20201130,0.0003088,4426482,
WY,WY R735QTJ8XC9X,20201130,0.00071566,7969634,
WYNN,WYNN SJ56738TCX9H,20201130,0.00032196,1035998,
XEL,NSP R735QTJ8XC9X,20201130,0.00117335,5633173,
XLNX,XLNX R735QTJ8XC9X,20201130,0.00118279,2627981,
XOM,XON R735QTJ8XC9X,20201130,0.00537144,45556430,
XRAY,XRAY R735QTJ8XC9X,20201130,0.00037027,2352977,
XRX,XRX R735QTJ8XC9X,20201130,0.00013518,1997029,
XYL,XYL V18KR26TE3XH,20201130,0.00057093,1923872,
YUM,YUM R735QTJ8XC9X,20201130,0.00106292,3248928,
ZBH,ZMH S6ZZPKTVDY05,20201130,0.00101945,2210833,
ZBRA,ZBRA R735QTJ8XC9X,20201130,0.00067216,574412,
ZION,ZION R735QTJ8XC9X,20201130,0.00021069,1765641,
ZTS,ZTS VDRJHVQ4FNFP,20201130,0.00253708,5115756,
