SLB,SLB R735QTJ8XC9X,20201127,0.00100212,14799257,
SLG,SLG R735QTJ8XC9X,20201127,0.0001471,784999,
SNA,SNA R735QTJ8XC9X,20201127,0.00032122,586411,
SNPS,SNPS R735QTJ8XC9X,20201127,0.00113077,1620873,
SO,SO R735QTJ8XC9X,20201127,0.00212349,11313265,
SPG,SPG R735QTJ8XC9X,20201127,0.00092199,3482354,
SPGI,MHP R735QTJ8XC9X,20201127,0.00272998,2582547,
SRE,SRE RBYFBGNAJMUD,20201127,0.0012516,3099973,
STE,STRL R735QTJ8XC9X,20201127,0.00053955,909495,
STT,STT R735QTJ8XC9X,20201127,0.00083817,3783087,
STX,STX SKFG7HFQYDT1,20201127,0.00043289,2391877,
STZ,CBRNA R735QTJ8XC9X,20201127,0.00113364,1788509,
SWK,SWK R735QTJ8XC9X,20201127,0.00099413,1711293,
SWKS,AHA R735QTJ8XC9X,20201127,0.00075546,1792786,
SYF,SYF VSO64U344TWL,20201127,0.00055539,5772244,
SYK,SYK R735QTJ8XC9X,20201127,0.00252327,3502117,
SYY,SYY R735QTJ8XC9X,20201127,0.00120175,5450773,
T,SBC R735QTJ8XC9X,20201127,0.00685993,76355690,
TAP,ACCOB R735QTJ8XC9X,20201127,0.00029005,2002576,
TDG,TDG TGZ66QQM06SL,20201127,0.00106341,580879,
TDY,TDY RQ5GBZHW9751,20201127,0.00047111,394126,
TEL,TEL TTXW324M9SV9,20201127,0.00126222,3537020,
TER,TER R735QTJ8XC9X,20201127,0.00060245,1779400,
TFC,TFC XA73ZSYFVAZP,20201127,0.00216674,14435541,
TFX,TFX R735QTJ8XC9X,20201127,0.00056695,493721,
TGT,DH R735QTJ8XC9X,20201127,0.00298363,5362858,
TIF,TIF R735QTJ8XC9X,20201127,0.00046789,1147785,
TJX,TJX R735QTJ8XC9X,20201127,0.00251303,12844371,
TMO,TMO R735QTJ8XC9X,20201127,0.0059483,4239163,
TMUS,PCS TRX10524LYZP,20201127,0.00254464,6233760,
TPR,COH RYMOWYW7Z2W5,20201127,0.00026544,2957568,
TROW,TROW R735QTJ8XC9X,20201127,0.00109578,2431315,
TRV,SPC R735QTJ8XC9X,20201127,0.0011304,2716883,
TSCO,TSCO R735QTJ8XC9X,20201127,0.00053723,1245545,
TSN,TSN R735QTJ8XC9X,20201127,0.0006347,3155160,
TTWO,TTWO R735QTJ8XC9X,20201127,0.00065331,1196636,
TWTR,TWTR VLE97YS7S57P,20201127,0.00121596,8433276,
TXN,TXN R735QTJ8XC9X,20201127,0.00482967,9815590,
TXT,TXT R735QTJ8XC9X,20201127,0.00035743,2464171,
TYL,TYL R735QTJ8XC9X,20201127,0.00056361,427392,
UA,UA TOKWGQFJ9XET,20201127,0.00009434,2072241,
UAA,UARM TDRYVSXV1X0L,20201127,0.00010033,1943567,
UAL,UAUA TFUSUWQOV97P,20201127,0.00043719,3118430,
UDR,UDR R735QTJ8XC9X,20201127,0.00038062,3135820,
UHS,UHS R735QTJ8XC9X,20201127,0.00034047,832751,
ULTA,ULTA TX34HT712KBP,20201127,0.00052532,603448,
UNH,UNH R735QTJ8XC9X,20201127,0.01065047,10183524,
UNM,UNM R735QTJ8XC9X,20201127,0.00015998,2233989,
UNP,UNP R735QTJ8XC9X,20201127,0.00463,7275150,
UPS,UPS RPLRE46IQ3XH,20201127,0.0039559,7568503,
URI,URI R735QTJ8XC9X,20201127,0.00055808,774240,
USB,USB R735QTJ8XC9X,20201127,0.00200906,14683923,
V,V U12VRGLO8PR9,20201127,0.0117938,18060936,
VAR,VAR R735QTJ8XC9X,20201127,0.00052346,972635,
VFC,VFC R735QTJ8XC9X,20201127,0.00090921,3427298,
VIAC,VIAC XA367FHRKACL,20201127,0.00065567,6041976,
VLO,VLO R735QTJ8XC9X,20201127,0.00076879,4387407,
VMC,VMC R735QTJ8XC9X,20201127,0.00062239,1412978,
VNO,VNO R735QTJ8XC9X,20201127,0.00021168,1696017,
VNT,VNTW XI4NMX1E23J9,20201127,0.00015243,1444831,
VRSK,VRSK UGL68H0DMHR9,20201127,0.00107068,1745253,
VRSN,VRSN R7UQ9FRZ2GRP,20201127,0.00067216,1083138,
VRTX,VRTX R735QTJ8XC9X,20201127,0.00195495,2786331,
VTR,VC R735QTJ8XC9X,20201127,0.00058584,3951936,
VTRS,VTRSV XJGWJHYNT2ED,20201127,0.0006794,12875675,
VZ,BEL R735QTJ8XC9X,20201127,0.00831406,44345796,
WAB,WAB R735QTJ8XC9X,20201127,0.00043772,1915980,
WAT,WAT R735QTJ8XC9X,20201127,0.00046992,665193,
WBA,WAG R735QTJ8XC9X,20201127,0.00093032,7707889,
WDC,WDC R735QTJ8XC9X,20201127,0.0004447,3133997,
WEC,WEC R735QTJ8XC9X,20201127,0.00099429,3355741,
WELL,HCN R735QTJ8XC9X,20201127,0.00089632,4487470,
WFC,NOB R735QTJ8XC9X,20201127,0.00388892,44153304,
WHR,WHR R735QTJ8XC9X,20201127,0.00041699,670486,
WLTW,WLTW W6Z4XQEE5EUD,20201127,0.00089121,1374233,
WM,UW R735QTJ8XC9X,20201127,0.00153798,4169456,
WMB,WMB R735QTJ8XC9X,20201127,0.00085592,12887597,
WMT,WMT R735QTJ8XC9X,20201127,0.00698144,14880397,
WRB,BKLY R735QTJ8XC9X,20201127,0.00030032,1506601,
WRK,WRK W1V0C8ZTUBTX,20201127,0.00037379,2741241,
WST,WST R735QTJ8XC9X,20201127,0.0006804,790956,
WU,WU TMH31J9JDU1X,20201127,0.00030685,4402770,
WY,WY R735QTJ8XC9X,20201127,0.00070429,7926626,
WYNN,WYNN SJ56738TCX9H,20201127,0.00032279,1030430,
XEL,NSP R735QTJ8XC9X,20201127,0.0011725,5602837,
XLNX,XLNX R735QTJ8XC9X,20201127,0.00111221,2613869,
XOM,XON R735QTJ8XC9X,20201127,0.00563597,45312690,
XRAY,XRAY R735QTJ8XC9X,20201127,0.00037418,2340401,
XRX,XRX R735QTJ8XC9X,20201127,0.00014277,1986757,
XYL,XYL V18KR26TE3XH,20201127,0.00057525,1913504,
YUM,YUM R735QTJ8XC9X,20201127,0.0010719,3231552,
ZBH,ZMH S6ZZPKTVDY05,20201127,0.00102092,2198929,
ZBRA,ZBRA R735QTJ8XC9X,20201127,0.0006666,571340,
ZION,ZION R735QTJ8XC9X,20201127,0.00021447,1756233,
ZTS,ZTS VDRJHVQ4FNFP,20201127,0.00254275,5088396,
