COCO RI0144HLGDB9,COCO,1.3,374275,486557,False
CODE UMOQXBL0OQJP,CODE,17.89,385112,6889653,False
CODI TIJAO2L8D6XX,CODI,18.16,25530,463624,True
COF R735QTJ8XC9X,COF,75.55,2016502,152346726,True
COG R735QTJ8XC9X,COG,34.01,4077140,138663531,True
COH RYMOWYW7Z2W5,COH,48.87,2018591,98648542,True
COHR R735QTJ8XC9X,COHR,64.87,81742,5302603,True
COHU R735QTJ8XC9X,COHU,10.43,35281,367980,True
COKE R735QTJ8XC9X,COKE,80.23,20095,1612221,True
COL S60JM7NSMS85,COL,78.19,322699,25231834,True
COLB R735QTJ8XC9X,COLB,28.18,163723,4613714,True
COLM R9DVAO9FCPR9,COLM,80.75,88011,7106888,True
COLX UUX4HGOTPTUT,COLX,18.39,7600,139764,False
COMM VL1GER10SC4L,COMM,24.39,382955,9340272,True
CONE VDDR8KLRD36T,CONE,21.56,92483,1993933,True
CONN STZ3843NNOTH,CONN,38.59,705613,27229605,True
COO R735QTJ8XC9X,COO,130.655,366998,47950123,True
MJES T5OIK4NWELID,COOL,0.38,37785,14358,True
P R735QTJ8XC9X,COP,69.49,3283912,228199044,True
COPX ULX6EPCAJM1X,COPX,9.15,2355,21548,False
COR UQ6S5AEMHB39,COR,31.63,64332,2034821,True
CORE TE5R54284H9H,CORE,74.52,38841,2894431,True
CORI VPFZDSX73SYT,CORI,8,46703,373624,True
CORN UNAERDMQDC2T,CORN,34.61,58409,2021535,False
CORP UQ4T93OABSRP,CORP,101.84,2943,299715,False
TTO TPU7119ASMSL,CORR,6.67,43712,291559,True
CORT SXTX9AOGG2G5,CORT,4.06,399545,1622152,True
COSI SJWQPPHJI1R9,COSI,1.09,44941,48985,False
COST R735QTJ8XC9X,COST,110.78,2061739,228399446,True
COTTF R735QTJ8XC9X,COT,8.41,316726,2663665,True
COTY VHDII80EJ8MD,COTY,15.18,847665,12867554,True
COUP VOOEV6OGYOH1,COUP,20.42,373512,7627115,False
COV TTXW324M9SV9,COV,71.43,981094,70079544,False
COVR R735QTJ8XC9X,COVR,1.42,2317,3290,False
COVS VK8WG1F4KGH1,COVS,7.02,77847,546485,True
COWND UHARUWIRM3XH,COWN,4.01,1226622,4918754,True
CP S8K46WOHQY5H,CP,147.93,547236,80952621,True
CPA TEIJYBTF4ACL,CPA,146.24,396668,58008728,True
CPAC V3Y20BEIYSTH,CPAC,9.3,1626,15121,True
CPAH V85OUPQIQZJ9,CPAH,1.3,6500,8450,True
CPB R735QTJ8XC9X,CPB,44.79,938979,42056869,True
CLNP R735QTJ8XC9X,CPE,8.31,238225,1979649,True
CPER V1MD0DB6GO6D,CPER,20.53,75,1539,False
CPBI R735QTJ8XC9X,CPF,19.99,71384,1426966,True
CPG VNH372L1LHET,CPG,36.77,8433,310081,True
CPGI USBL0KXSG5LX,CPGI,1.05,4400,4620,False
TRAK R735QTJ8XC9X,CPHC,11.01,13,143,True
CPHD RVQBJ24BV3VP,CPHD,47.86,327326,15665822,False
CPHI UGEA3TG737MT,CPHI,0.428,111979,47927,True
CPI UH4V6CBR5KYT,CPI,26.14,1906,49822,False
CPIX UF11R55R9HLX,CPIX,4.48,29624,132715,True
CPK R735QTJ8XC9X,CPK,61.13,13125,802331,True
CPL T2FCD04TATET,CPL,16.79,466157,7826776,True
CPLA TNJHH6J4D9B9,CPLA,56.61,71409,4042463,True
CPLP TRDC29QR2VS5,CPLP,10.83,60537,655615,True
CPN TZYIFMLR3S6D,CPN,20.575,1879787,38676617,True
CPRT R735QTJ8XC9X,CPRT,36.25,653471,23688323,True
CPRX TNHIKZSS7QZP,CPRX,2.06,801962,1652041,True
CPS VKTKU03O6AUD,CPS,68.99,13980,964480,True
CPSI SEUL0ETBCH2D,CPSI,60.5,89464,5412572,True
CPSL TOVQDRGE486D,CPSL,2.27,14597,33135,False
CPSS R735QTJ8XC9X,CPSS,6.36,90379,574810,True
CPST RVY73T1OH55X,CPST,2.05,2320805,4757650,True
CPT R735QTJ8XC9X,CPT,68.1,472284,32162540,True
CPTA VK6XJUOSEY5H,CPTA,18.97,20075,380822,True
CPWR R735QTJ8XC9X,CPWR,10.17,976864,9934706,False
CQB SD5JAM4ULP45,CQB,12.21,331296,4045124,False
CQH VMDPBBYAJAZP,CQH,22.49,518468,11660345,True
CQP TR4H1FG8E3C5,CQP,31.44,458091,14402381,True
CQQQ UIA7Y9OUD9PH,CQQQ,33.27,55487,1846052,False
CR R735QTJ8XC9X,CR,69.9,170302,11904109,True
CRAI RA5FTAI5HU91,CRAI,21.76,15994,348029,True
TERA R735QTJ8XC9X,CRAY,33.48,348340,11662423,True
CRBQ UG5F2Z5OEF6T,CRBQ,43.74,1472,64385,False
CRCM VNI2N5Y7O8KL,CRCM,13.46,263863,3551595,True
CRDA R735QTJ8XC9X,CRD.A,8.81,63259,557311,True
CRDB R735QTJ8XC9X,CRD.B,10.14,87236,884573,True
CRDC TFVSB03UY0DH,CRDC,1,165941,165941,False
CRDS RP1305HZ49K5,CRDS,2.41,29932,72136,True
CREE R735QTJ8XC9X,CREE,55.19,1598934,88245167,True
CREG UL4MFZQEBQED,CREG,3.61,143221,517027,True
CRESY R735QTJ8XC9X,CRESY,10.28,89870,923863,True
EIS R735QTJ8XC9X,CRF,6,40612,243672,True
CRHCY R735QTJ8XC9X,CRH,29.12,86849,2529042,True
CRI ST3KX4E97JOL,CRI,75.98,289499,21996134,True
CRIS RWUOUW4901GL,CRIS,2.66,369001,981542,True
CRK R735QTJ8XC9X,CRK,22.65,747063,16920976,True
CRL RVSAF8UO0M79,CRL,56.86,665925,37864495,True
CRM SZQUJUA9SVOL,CRM,53.99,4050894,218707767,True
CRMB UXUHBGTVWK11,CRMB,0.5196,291404,151413,False
CRMD UMJTOUR6AYQT,CRMD,2.13,201210,428577,True
CRME T03ND21GSORP,CRME,7.48,73098,546773,True
CNGR R735QTJ8XC9X,CRMT,36.06,28444,1025690,True
GGNT RWXN767R8AXX,CRNT,2.78,210762,585918,True
CROC V8DKFGNVD0TH,CROC,42.31,1039,43960,False
CROP UV40M49093Z9,CROP,26.53,938,24885,False
CROX TG0PJGXPBS6D,CROX,14.67,1421656,20855693,True
CRBO R735QTJ8XC9X,CRR,133.73,207458,27743358,True
CRRC R735QTJ8XC9X,CRRC,14.99,22745,340947,False
CRRS VJP7I63R1D9H,CRRS,2.96,38956,115309,False
CRS R735QTJ8XC9X,CRS,64.22,139239,8941928,True
CRT R735QTJ8XC9X,CRT,30.76,3418,105137,True
CRTO VL6DN7UV63XH,CRTO,36.18,562617,20355483,True
CRUS R735QTJ8XC9X,CRUS,19.7,964619,19002994,True
CRV R735QTJ8XC9X,CRV,3.5,1815,6352,False
CRVL R735QTJ8XC9X,CRVL,50.35,48762,2455166,True
VPUR R735QTJ8XC9X,CRVP,0.89,2326,2070,True
CRWN RUF22KK86W6D,CRWN,3.68,59979,220722,False
CRW R735QTJ8XC9X,CRWS,8.39,11604,97357,True
CRY R735QTJ8XC9X,CRY,9.92,81520,808678,True
CRZO R735QTJ8XC9X,CRZO,50.88,903382,45964076,True
CSR S8C8M5R54WV9,CS,32.08,545842,17510611,True
CSBK SWPJXGOJB4V9,CSBK,11.63,240871,2801329,True
CSC R735QTJ8XC9X,CSC,59.64,705349,42067014,True
CSCD T4J5S7AT6WRP,CSCD,9.86,27715,273269,False
CSCO R735QTJ8XC9X,CSCO,22.85,35341110,807544363,True
CSD TOHY4GC11NXH,CSD,44.67,75584,3376337,False
CSE SQYS1TV38P5X,CSE,15.48,5524501,85519275,False
CSFL S2EKLVDIJ71H,CSFL,10.83,50734,549449,True
CSG VGQV82LIRVXH,CSG,7.66,525285,4023683,False
RIGX RC0E7NDMP55X,CSGP,166.43,296159,49289742,True
CSGS R735QTJ8XC9X,CSGS,25.67,133461,3425943,True
PWN R735QTJ8XC9X,CSH,37.7,184339,6949580,False
BDF R735QTJ8XC9X,CSI,19.13,33513,641103,False
RDYN TJUK4K5C1EN9,CSII,28.82,227728,6563120,True
CSIQ TNII135YAI5H,CSIQ,28.35,3088619,87562348,True
CSJ TP8J6Z7L419H,CSJ,105.39,249589,26304184,False
CSL R735QTJ8XC9X,CSL,77.61,131650,10217356,True
CSLT VOVAZU8NHYLH,CSLT,19.5,436108,8504106,True
CSM UE9H8IX14D45,CSM,88.84,2703,240134,False
CSOD UUZ3DNF5VC6D,CSOD,44.2,738686,32649921,True
CSP R735QTJ8XC9X,CSP,7.16,18198,130297,False
CSPI R735QTJ8XC9X,CSPI,7.65,7594,58094,True
CSQ SXB7RIQ8ZQED,CSQ,11.11,202772,2252796,True
CSRE UZVCEDWDKDWL,CSRE,44.3,1802,79828,False
CSS R735QTJ8XC9X,CSS,26.57,17836,473902,True
CST VFTE0W5S68H1,CST,30.55,333898,10200583,True
CSTE V54E8C4S98PX,CSTE,52.52,345517,18146552,True
CSTM VGSU49BUXE91,CSTM,28.41,750075,21309630,True
CSU R735QTJ8XC9X,CSU,25.22,80627,2033412,True
CSUN TSOLIRAUR3HH,CSUN,5.04,123172,620786,False
CRSV R735QTJ8XC9X,CSV,17.79,198593,3532969,True
CSWC R735QTJ8XC9X,CSWC,33.57,51777,1738153,True
CSX R735QTJ8XC9X,CSX,28.38,3208080,91045310,True
CTAS R735QTJ8XC9X,CTAS,57.74,399944,23092766,True
CTB R735QTJ8XC9X,CTB,23.57,618648,14581533,True
CTBI R735QTJ8XC9X,CTBI,40.61,58376,2370649,True
CTC UJOFR1CG9QW5,CTC,1.43,23317,33343,False
CTCM TJ3Z219RZ1B9,CTCM,9.26,376070,3482408,False
CTCT TWHGNR5BDYSL,CTCT,21.63,493347,10671095,False
CTF VB31OPVKXPPH,CTF,16.37,21555,352855,False
CTG VHV8JWLFWTID,CTG,16.59,24825,411846,True
CTHR R735QTJ8XC9X,CTHR,2.78,35271,98053,True
CTIB R735QTJ8XC9X,CTIB,5.3,3192,16917,True
CTIC R735QTJ8XC9X,CTIC,3.23,2152741,6953353,True
CTL R735QTJ8XC9X,CTL,33.55,2784858,93431985,True
CTO R735QTJ8XC9X,CTO,39.77,2905,115531,True
CTP US9M4E7GANAD,CTP,10.36,33397,345992,False
CTQ UX8THES67YHX,CTQ,26.05,10522,274098,False
CTR V7RWLEM5OFAD,CTR,21.72,18085,392806,True
CTRL VIQQUWAUCYN9,CTRL,19.67,170944,3362468,True
CTRN T8QSMLMSZ3HH,CTRN,16.25,57725,938031,True
CTRP SUCVHF80Q92D,CTRP,50.25,3490897,175417574,True
SXCI TJPMW3BHNMUD,CTRX,41.68,2349008,97906653,False
CTS R735QTJ8XC9X,CTS,19.83,165083,3273595,True
CTSH RBOKUIZLS38L,CTSH,48.68,3425135,166735571,True
CTT VMBQF57YDSO5,CTT,13.74,45823,629608,True
CTU V8SC4V5EIC85,CTU,25.46,16857,429179,False
CTW V6GN4X2207L1,CTW,26.17,14416,377266,False
CTWS R735QTJ8XC9X,CTWS,33.25,14054,467295,True
CTX V5G7LGIT6AN9,CTX,25.44,10470,266356,False
CTXS R735QTJ8XC9X,CTXS,55.12,2465526,135899793,True
CTY VGTTKCP105ET,CTY,22.11,143619,3175416,False
CU UKURZ22PK6SL,CU,22.14,7080,156751,False
CUB R735QTJ8XC9X,CUB,49.3,51445,2536238,True
CUBA R735QTJ8XC9X,CUBA,8.07,9939,80207,True
YSI T31ZN5JP263P,CUBE,17.66,710201,12542149,True
CUBI VGLXZLROE44L,CUBI,21.77,73697,1604383,True
CUBIL VIIVA5DHQXD1,CUBIL,26.19,1700,44523,False
CUDA VLD9RVF1PE1X,CUDA,29.49,111313,3282620,True
CUI V46X15P1NL9H,CUI,9.42,49701,468183,True
CUK SO0FRQCUZ7TX,CUK,38.75,121200,4696500,True
CUNB VAMB34NPMVZ9,CUNB,18.2,8938,162671,True
CUR TVH14AM2K1UT,CUR,4.36,495177,2158971,True
CURE UXFPM2CCR8MD,CURE,75.89,38536,2924497,False
CUT TXHW77OK7VQD,CUT,25.23,2934,74024,False
CUTR SXG4ZZK3DI79,CUTR,11.29,58084,655768,True
CUZ R735QTJ8XC9X,CUZ,11.47,592682,6798062,True
DHC R735QTJ8XC9X,CVA,17.8,1248379,22221146,True
CVB R735QTJ8XC9X,CVBF,15.39,379250,5836657,True
CVC R735QTJ8XC9X,CVC,17.2,4345246,74738231,False
CVCO SPYCIDBUES85,CVCO,76.04,21889,1664439,True
CVCY SWQJDK1PDW11,CVCY,12.09,7174,86733,True
CVD R735QTJ8XC9X,CVD,98.94,477840,47277489,False
CVE UIB7ED20G0V9,CVE,28.52,549125,15661045,True
CVG RD6QFO3VZL2D,CVG,21.62,548754,11864061,True
CVGI T0X6RV0J3BL1,CVGI,9.09,146707,1333566,True
CVGW SGJMQ7HS390L,CVGW,34.66,95261,3301746,True
CVI TX15LMGOX205,CVI,41.9,205611,8615100,True
CVLT TM78KLLUMAG5,CVLT,66.81,506479,33837861,True
CVLY R735QTJ8XC9X,CVLY,20.95,10,209,True
HIV R735QTJ8XC9X,CVM,1.53,350641,536480,True
MWL R735QTJ8XC9X,CVO,2.94,256123,753001,True
CVOL VCY032R250MD,CVOL,2.77,28549,79080,False
CVR R735QTJ8XC9X,CVR,39.92,375,14970,True
CVRR VDCRSH8LAC11,CVRR,23.13,51770,1197440,True
CVS R735QTJ8XC9X,CVS,73.84,3863088,285250417,True
CVT VIXMZJV0W8RP,CVT,32.4,182835,5923854,False
CVTI R735QTJ8XC9X,CVTI,9.35,25410,237583,True
CPIA R735QTJ8XC9X,CVU,13.31,4011,53386,True
CVV S58Z3LF2HNQD,CVV,14.14,13559,191724,True
CHV R735QTJ8XC9X,CVX,117.35,3414469,400687937,True
CVY TM694I8OJJAD,CVY,25.05,34569,865953,False
CW R735QTJ8XC9X,CW,62.16,287065,17843960,True
CWAY VNA72F0V27AD,CWAY,10.29,8187,84244,True
CWB UBTUG7D0B7TX,CWB,47.79,223510,10681542,False
GLTB R735QTJ8XC9X,CWBC,6.79,257,1745,True
CWCOF R735QTJ8XC9X,CWCO,12.35,76286,942132,True
CWEI R735QTJ8XC9X,CWEI,115.25,90841,10469425,True
HRP R735QTJ8XC9X,CWH,26.17,306708,8026548,True
CWHN UI4B9PHTWQQT,CWHN,20.96,6257,131146,False
CWHO V8OECHOQ7BL1,CWHO,21.11,16523,348800,False
CWI TPEFVJELKK85,CWI,35.82,9085,325424,False
CWST R735QTJ8XC9X,CWST,4.9,53550,262395,True
CWT R735QTJ8XC9X,CWT,23.35,54995,1284133,True
CWTR R735QTJ8XC9X,CWTR,0.21,3260351,684673,False
CWZ SSOT7PWQ289X,CWZ,27.46,812,22297,False
CX RO2MCVP2FUXX,CX,13.2,9975858,131681325,True
CXA TWTA0VJCB0PX,CXA,22.99,2667,61314,False
CXDC UHZE18NZIYXX,CXDC,5.45,68061,370932,True
CXE R735QTJ8XC9X,CXE,4.7,57025,268017,True
CXH R735QTJ8XC9X,CXH,8.9,8502,75667,True
CXO TUTEE1U0PY05,CXO,121.38,480372,58307553,True
CXP VKSLDWQI3JOL,CXP,27.08,354726,9605980,True
PZN R735QTJ8XC9X,CXW,31.64,544082,17214754,True
CY R735QTJ8XC9X,CY,9.93,2160688,21455631,True
CYAN R735QTJ8XC9X,CYAN,5.38,2500,13450,True
CYB U2M0SP34IYQT,CYB,25,16007,400175,False
CYBE R735QTJ8XC9X,CYBE,8.15,13979,113928,True
CYBX R735QTJ8XC9X,CYBX,61.61,246347,15177438,False
XCYT SX1DAL2K86SL,CYCC,3.67,124529,457021,True
CYCCP TE3S8XBVYYXX,CYCCP,8.71,389,3388,True
CYD R735QTJ8XC9X,CYD,21.32,46775,997243,True
CYH RVEI5XQAY1YD,CYH,37.03,866279,32078311,True
CYHHZ VNM0FJEVZ97P,CYHHZ,0.061,380175,23190,False
CYN R735QTJ8XC9X,CYN,77.37,140586,10877138,False
CYNI VGF1UY7HUU05,CYNI,4.47,112051,500867,False
CYNO TECN9RMENRDX,CYNO,26.47,401508,10627916,False
CYOU UBG26W8N8NL1,CYOU,28,161135,4511780,True
CTCH RMBLQWA9JKO5,CYRN,3.34,33977,113483,True
CYS UDDYXJ7MO7Z9,CYS,8.545,1332767,11388494,True
CYT R735QTJ8XC9X,CYT,94.81,199453,18910138,False
CYTK SY8OYP5ZLDUT,CYTK,8.78,589876,5179111,True
CYTR R735QTJ8XC9X,CYTR,3.39,886606,3005594,True
CYTX TEMHQPA3FAZP,CYTX,2.43,537490,1306100,True
CYTXW WBENCVNQJMUD,CYTXW,0.65,1200,780,False
CZA TRGAEJU9B59H,CZA,45.59,11012,502037,False
CZNC T5BPQWWPESF9,CZNC,19.11,10462,199928,True
CZR V3Y20BEIYSTH,CZR,17.23,1486399,25610654,True
CZZ TV6779L7PR39,CZZ,12.36,627217,7752402,True
D R735QTJ8XC9X,D,69.19,1650894,114225355,True
DAC TML0TWQ7OUP1,DAC,6.52,40760,265755,True
UNFY R735QTJ8XC9X,DAEG,1.35,8824,11912,False
DAG U1UGA2UEDU91,DAG,8.51,5900,50209,False
DAIO R735QTJ8XC9X,DAIO,2.29,1800,4122,True
DAKT R735QTJ8XC9X,DAKT,13.55,140318,1901308,True
DAL TSAT9G6HOJ8L,DAL,34,9252913,314599042,True
DAN TZSLR2EQN97P,DAN,22.25,1783584,39684744,True
DANG US9M4E7GANAD,DANG,12.53,2509048,31438371,False
DAR R735QTJ8XC9X,DAR,20.64,844626,17433080,True
HMSR R735QTJ8XC9X,DARA,2.74,60579,165986,False
DATA VGMXFP4UGVAD,DATA,69.56,1567732,109051437,True
DATE UWH8YSJG2U05,DATE,6.11,82929,506696,False
DAVE R735QTJ8XC9X,DAVE,25.72,17154,441200,True
DB S8K46WOHQY5H,DB,44.38,737235,32718489,True
DBA TP2MIF0KNIAT,DBA,28.48,314097,8945482,False
DBB TP2MIF0KNIAT,DBB,15.94,16609,264747,False
DBC TFVSB03UY0DH,DBC,26.01,362939,9440043,False
DBD R735QTJ8XC9X,DBD,39.01,789629,30803427,True
DBE TP2MIF0KNIAT,DBE,29.08,2544,73979,False
DBEF UX9SXI5CAPNP,DBEF,27.01,18925,511164,False
DBEM UX9SXI5CAPNP,DBEM,21.47,3453,74135,False
DBEU VKDTOI8YY89X,DBEU,26.8,5043,135152,False
DBCN UX9SXI5CAPNP,DBGR,25.42,2881,73235,False
DBIZ VCK7TRMP2GDH,DBIZ,27.23,1601,43595,False
DBJP UX9SXI5CAPNP,DBJP,35.03,33739,1181877,False
DBKO VNI2N5Y7O8KL,DBKO,25.31,69,1746,False
DBL V3M8N70I1QW5,DBL,22.98,9371,215345,True
DBO TP2MIF0KNIAT,DBO,28.47,16828,479093,False
DBP TP2MIF0KNIAT,DBP,41.82,2281,95391,False
DBS TP2MIF0KNIAT,DBS,32.91,1360,44757,False
DBU TMRWYKAE84TH,DBU,19.49,1543,30073,False
DBV TM3AS856B9T1,DBV,26.02,99011,2576266,False
DCA T6H2IU9SMH5X,DCA,4.34,107024,464484,False
DCI R735QTJ8XC9X,DCI,41.36,239299,9897406,True
DCIN V5TZURN68UW5,DCIN,5.15,6603,34005,False
DCIX UTEYWBKJIC11,DCIX,3.82,47661,182065,True
DCM SCMTSU6N5D2D,DCM,15.31,50518,773430,True
DCNG UVXK0X82JQSL,DCNG,31.22,173,5401,False
DCO R735QTJ8XC9X,DCO,24.22,20197,489171,True
DIME R735QTJ8XC9X,DCOM,16.85,120860,2036491,True
DCT TOFZ89LOW5LX,DCT,7.73,3570460,27599655,True
DCTH S92TOOMP7A79,DCTH,0.2903,902346,261951,True
DCUA VH4NHDPVUG6D,DCUA,56.45,6788,383182,False
DCUB VH4NHDPVUG6D,DCUB,56.83,102355,5816834,False
DD R735QTJ8XC9X,DD,66.77,3532532,235867161,True
ABERF R735QTJ8XC9X,DDC,13.42,161873,2172335,True
TDSC R735QTJ8XC9X,DDD,53.08,3217491,170784422,True
DDE SDHCNQIVIR1H,DDE,1.51,1671,2523,True
DDF R735QTJ8XC9X,DDF,9.5,38525,365987,True
DDG U3EKREP0QUED,DDG,23.88,200,4776,False
DDM TJNNZWL5I4IT,DDM,110.87,392550,43522018,False
DDR R735QTJ8XC9X,DDR,16.65,1548160,25776864,True
DDS R735QTJ8XC9X,DDS,92.38,397533,36724098,True
DDT REVS5GSCQD0L,DDT,25.82,1652,42654,True
DE R735QTJ8XC9X,DE,91.15,1787863,162963712,True
DECK R735QTJ8XC9X,DECK,78.42,656672,51496218,True
DEF TOHY4GC11NXH,DEF,35.121,2970,104309,False
DEG S46KNY5HI8H1,DEG,17.84,139454,2487859,False
DEI TN3QBOOF56QT,DEI,26.97,447071,12057504,True
DEJ TSUI7BHV7MG5,DEJ,0.24,598890,143733,False
DEL R735QTJ8XC9X,DEL,63.31,14647,927301,True
DEM TU8Q035H43MT,DEM,49.36,153730,7588112,False
DINE R7D07R6XOVVP,DENN,6.36,317294,2017989,True
DEO R735QTJ8XC9X,DEO,122.99,212886,26182849,True
DPMD R735QTJ8XC9X,DEPO,13.5,866252,11694402,True
DES TJIQRFRB4CPX,DES,67.36,21427,1443322,False
MWRK R735QTJ8XC9X,DEST,26.58,65292,1735461,True
DEW TJIQRFRB4CPX,DEW,47.34,726,34368,False
DEX TTSYULARW12D,DEX,12.18,17279,210458,True
SZA R735QTJ8XC9X,DF,15.84,1603168,25394181,True
DFE TJIQRFRB4CPX,DFE,62.57,74668,4671976,False
DFJ TJIQRFRB4CPX,DFJ,49.57,19281,955759,False
DFP VGTTKCP105ET,DFP,21.85,24289,530714,True
DFRG V8LG07L7Z23P,DFRG,26.17,-75477,-1975233,True
DFS TTXW324M9SV9,DFS,56.71,2870318,162775733,True
DFT TWX7T900M1D1,DFT,24.69,646130,15952949,True
DFVS VWSUMYBLOR51,DFVS,40.03,90,3602,False
RGB R735QTJ8XC9X,DFZ,18.2,9808,178505,False
DG UHLLRXJMGEP1,DG,55.37,3194056,176854880,True
DGAS R735QTJ8XC9X,DGAS,19.11,11170,213458,True
DGAZ V3Y20BEIYSTH,DGAZ,3.37,6130048,20658261,False
DGI UCLEYTLQGCBP,DGI,28.72,593685,17050633,True
DGICA S40NZDYH1PID,DGICA,14.75,11195,165126,True
DGIC R735QTJ8XC9X,DGICB,25.37,900,22833,True
DGII R735QTJ8XC9X,DGII,10.02,108949,1091668,True
DGL TP2MIF0KNIAT,DGL,43.47,44378,1929111,False
DGLD V0TT1NPA8SIT,DGLD,64.36,2258,145324,False
DGLY TYZ2C9FOCMED,DGLY,5.8,23717,137558,True
DGP U0J6TLAAPMJP,DGP,28.86,31639,913101,False
DGRE VIPRESXOA7HH,DGRE,25.19,75,1889,False
DGRS VIIVA5DHQXD1,DGRS,27.83,278,7736,False
DGRW VGRUO5YOUN39,DGRW,27.61,12536,346118,False
DGS TX81QA0VGC4L,DGS,46.98,33216,1560487,False
DLS R735QTJ8XC9X,DGSE,2.22,100,222,True
DGT RYGS8EP7IJXH,DGT,69.23,1133,78437,False
DGX R735QTJ8XC9X,DGX,58.78,1384079,81356163,True
DHF RA5FTAI5HU91,DHF,4.25,70535,299773,True
DHG TNVAUAX5AB8L,DHG,14.5,9050,131225,True
DHI R735QTJ8XC9X,DHI,21.76,5066536,110247823,True
BSGK RJT0MAMQI5WL,DHIL,120.5,4209,507184,True
DHR R735QTJ8XC9X,DHR,73.84,1614515,119215787,True
DHRM ULZ5AW2MP4DH,DHRM,7.08,60964,431625,False
DHS TJIQRFRB4CPX,DHS,56.36,16456,927460,False
DHT TCSISFRSAR8L,DHT,7.95,269189,2140052,True
DHX TUDN8JZBHVFP,DHX,7.02,310111,2176979,True
DHY RCQZA696RIHX,DHY,3.22,50474,162526,True
DI VNI2N5Y7O8KL,DI,51.05,1,51,False
DIA R7KVSI4AAX5X,DIA,162.12,7202545,1167676595,False
DIG TPT7KXW4PVMT,DIG,70.03,47495,3326074,False
DIM TJIQRFRB4CPX,DIM,60.13,774,46540,False
IHOP R735QTJ8XC9X,DIN,76.5,118604,9073206,True
DIO R735QTJ8XC9X,DIOD,26.7,223874,5977435,True
DIS R735QTJ8XC9X,DIS,79.14,6097341,482543566,True
DISCA TAHT8L1LVDR9,DISCA,80.69,1632188,131701249,True
DISCK U632KKJK8S4L,DISCK,75.45,387393,29228801,True
DISH R735QTJ8XC9X,DISH,59.51,3616652,215226960,True
DIST R735QTJ8XC9X,DIT,83.87,208,17444,True
DIV VEUXDMCVHTUT,DIV,27.01,13983,377680,False
DJCO R735QTJ8XC9X,DJCO,169.27,1499,253735,True
DJP TN8NK5I9IYJP,DJP,39.52,119498,4722560,False
DK TICEJF11TWTH,DK,29.12,716686,20869896,True
DKL VB9XTDFRGZTX,DKL,32.15,13808,443927,True
DKS SIWB68YAO4TH,DKS,52.98,1032613,54707836,True
DKT U2E57Y5RWXGL,DKT,27.47,39321,1080147,True
DL U4PU7W94F23P,DL,15.87,263272,4178126,True
DLA RVZ6JWEUJWBP,DLA,16.85,12639,212967,True
DLB T6A6E6PM371H,DLB,43.12,283839,12239137,True
DLBS VWSUMYBLOR51,DLBS,31.75,597,18954,False
DGSI R735QTJ8XC9X,DLHC,1.55,46000,71300,True
DLIA TENH6SN9I25H,DLIA,0.795,596213,473989,False
DLLR T5QHGBE8K3TX,DLLR,9.46,1461503,13825818,False
DLN TJIQRFRB4CPX,DLN,67.08,21954,1472674,False
DLNG VLK5WIZ88O6D,DLNG,21.53,19679,423688,True
DLPH V1OBWK1IM6HX,DLPH,65.92,1387194,91443828,True
DLR T38VRT3VLG85,DLR,53.29,1487503,79269034,True
DLS TJIQRFRB4CPX,DLS,64.82,22727,1473164,False
DLTR R735QTJ8XC9X,DLTR,50.94,1942907,98971682,True
DLX R735QTJ8XC9X,DLX,50.89,338630,17232880,True
DMB VG291QGAV0X1,DMB,11.18,39323,439631,True
DMD UTLV0Z4Q1M5H,DMD,4.68,473819,2217472,False
DMF R735QTJ8XC9X,DMF,9.12,30443,277640,True
DMLP SLWMCJ6V34H1,DMLP,26.3,8781,230940,True
DMND TAHT8L1LVDR9,DMND,32.81,260324,8541230,False
DMO UKF0TK80C485,DMO,23.15,10612,245667,True
DMRC U6VMJA5GGNS5,DMRC,29.04,30133,875062,True
DNB RYKQ0S5VTKKL,DNB,100.1,459443,45990244,True
DNBF U9I5G99NT36T,DNBF,20.2,100,2020,True
DNDN RVLEALAHHC2T,DNDN,2.78,1262649,3510164,False
CWF RBTI2ZTG5V1H,DNI,15.27,18259,278814,True
DNKN UYL2DZPFYXD1,DNKN,46.92,1620515,76034563,True
DNL TJIQRFRB4CPX,DNL,51.43,433,22269,False
DNN TRX10524LYZP,DNN,1.5,923940,1385910,True
DNO UG8DF996MOO5,DNO,33.021,172,5679,False
DNP R735QTJ8XC9X,DNP,9.755,97306,949220,True
DNR R735QTJ8XC9X,DNR,16.43,2548003,41863689,True
NRL SK0OI2Y7T2ED,DNY,20.56,708,14556,False
DO R735QTJ8XC9X,DO,48.76,1379924,67285094,True
DOC VICYLL6HAEED,DOC,13.6,40583,551928,True
DOG TJNNZWL5I4IT,DOG,26.34,227720,5998144,False
DOL TJIQRFRB4CPX,DOL,51.68,14139,730703,False
DOM R735QTJ8XC9X,DOM,6.8,12577,85523,False
DON TJIQRFRB4CPX,DON,76.15,9682,737284,False
DOO TJIQRFRB4CPX,DOO,48.97,7665,375355,False
DOOR VJS5UG799MQT,DOOR,57.24,71262,4079036,True
RBIN R735QTJ8XC9X,DORM,57.59,193938,11168889,True
DOV R735QTJ8XC9X,DOV,82.04,836394,68617763,True
DOVR TDRYVSXV1X0L,DOVR,5.56,700,3892,False
DOW R735QTJ8XC9X,DOW,47.94,5283917,253310980,True
DOX RBOKUIZLS38L,DOX,45.78,485011,22203803,True
