#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
NWSA T3MO1488O0H1,NWSA,32.6900,32.6900,32.6900,32.6900,25316436,,,,,,,
NWSA 2ZMH5K55Q77FQ|NWSA T3MO1488O0H1,NWSA  140118P00013000,0.0500,0.0500,0.0500,0.0500,0,1002,2.1768518,-0.0848673,0.0033278,0.0362818,-0.0215826,-0.0461503
NWSA 2ZWFKA6B61TUU|NWSA T3MO1488O0H1,NWSA  150117P00013000,0.1500,0.1500,0.1500,0.1500,0,3000,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74L6889Y|NWSA T3MO1488O0H1,NWSA  130720P00014000,0.0500,0.1000,0.0500,0.0500,0,,1.5939235,-0.0101033,0.0021373,0.0021530,-0.0080768,-0.0002292
NWSA 2ZHHY74LC6KBQ|NWSA T3MO1488O0H1,NWSA  130720P00015000,0.0500,0.0750,0.0500,0.0500,0,,1.4719936,-0.0109452,0.0024814,0.0023085,-0.0080232,-0.0002458
NWSA 2ZMH5K5623VJA|NWSA T3MO1488O0H1,NWSA  140118P00015000,0.0500,0.0500,0.0500,0.0500,0,1855,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6BHYHYE|NWSA T3MO1488O0H1,NWSA  150117P00015000,0.2500,0.2500,0.2500,0.2500,0,3598,2.1689940,-0.0438593,0.0015447,0.0341267,-0.0074813,-0.2059946
NWSA 2ZHHY74LI4WDI|NWSA T3MO1488O0H1,NWSA  130720P00016000,0.0500,0.0750,0.0500,0.0500,0,,1.3579217,-0.0118634,0.0028847,0.0024757,-0.0079661,-0.0002639
NWSA 2ZJZJVMVV3JZA|NWSA T3MO1488O0H1,NWSA  131019P00016000,0.0500,1.7000,0.0500,0.0500,0,,0.5457724,-0.0128997,0.0036438,0.0059680,-0.0017955,-0.0014603
NWSA 2ZMH5K56827L2|NWSA T3MO1488O0H1,NWSA  140118P00016000,0.1000,0.2500,0.1000,0.1000,0,,0.4118416,-0.0231988,0.0063198,0.0130359,-0.0019527,-0.0047977
NWSA 2ZHHY74LO38FA|NWSA T3MO1488O0H1,NWSA  130720P00017000,0.0500,0.0750,0.0500,0.0500,0,,1.2506406,-0.0128717,0.0033614,0.0026568,-0.0079051,-0.0002838
NWSA 2ZJZJVMW11W12|NWSA T3MO1488O0H1,NWSA  131019P00017000,0.0500,1.7000,0.0500,0.0500,0,,0.4977264,-0.0141079,0.0043153,0.0064456,-0.0018071,-0.0015825
NWSA 2ZMH5K56E0JMU|NWSA T3MO1488O0H1,NWSA  140118P00017000,0.1000,0.2500,0.1000,0.1000,0,,0.3717764,-0.0255991,0.0075977,0.0141471,-0.0019921,-0.0052359
NWSA 2ZHHY74LU1KH2|NWSA T3MO1488O0H1,NWSA  130720P00018000,0.0500,0.0750,0.0500,0.0500,0,,1.1492214,-0.0139848,0.0039294,0.0028539,-0.0078382,-0.0003057
NWSA 2ZJZJVMW7082U|NWSA T3MO1488O0H1,NWSA  131019P00018000,0.0500,0.1500,0.0500,0.0500,0,,0.4523477,-0.0154862,0.0051428,0.0069812,-0.0018228,-0.0017221
NWSA 2ZMH5K56JYVOM|NWSA T3MO1488O0H1,NWSA  140118P00018000,0.0750,0.1500,0.0750,0.0750,0,4182,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6BZTI3Q|NWSA T3MO1488O0H1,NWSA  150117P00018000,0.5000,0.5000,0.5000,0.5000,12,1714,0.1759068,-0.1582965,0.0450779,0.0807667,-0.0055946,-0.0924901
NWSA 2ZHHY74LZZWIU|NWSA T3MO1488O0H1,NWSA  130720P00019000,0.0500,0.0750,0.0500,0.0500,0,,1.0529750,-0.0152266,0.0046140,0.0030705,-0.0077664,-0.0003302
NWSA 2ZJZJVMWCYK4M|NWSA T3MO1488O0H1,NWSA  131019P00019000,0.0750,0.1500,0.0500,0.0500,0,16,1.4203614,-0.1525718,0.0097284,0.0414666,-0.0301971,-0.0253587
NWSA 2ZMH5K56PX7QE|NWSA T3MO1488O0H1,NWSA  140118P00019000,0.1000,0.1000,0.1000,0.1000,0,34,1.3799522,-0.1599396,0.0080655,0.0557439,-0.0231478,-0.0594468
NWSA 2ZHHY74J6UCUE|NWSA T3MO1488O0H1,NWSA  130720P00020000,0.0500,0.0750,0.0500,0.0500,0,50,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMTJT0G6|NWSA T3MO1488O0H1,NWSA  131019P00020000,0.0750,0.1500,0.0500,0.0500,0,31,1.3185973,-0.1653288,0.0110267,0.0436334,-0.0299456,-0.0266426
NWSA 2ZMH5K53WRO1Y|NWSA T3MO1488O0H1,NWSA  140118P00020000,0.1700,0.1700,0.1700,0.1700,0,30511,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA69CMAH2|NWSA T3MO1488O0H1,NWSA  150117P00020000,0.9500,0.9500,0.9500,0.9500,0,690,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74MBWKME|NWSA T3MO1488O0H1,NWSA  130720P00021000,0.0500,0.0750,0.0500,0.0500,0,,0.8735398,-0.0182156,0.0064828,0.0035790,-0.0076060,-0.0003890
NWSA 2ZJZJVMWOV886|NWSA T3MO1488O0H1,NWSA  131019P00021000,0.0750,0.1500,0.0750,0.0750,0,94,1.2218022,-0.1790829,0.0124997,0.0458313,-0.0296439,-0.0280274
NWSA 2ZMH5K571TVTY|NWSA T3MO1488O0H1,NWSA  140118P00021000,0.1500,0.1500,0.1500,0.1500,0,156,1.1810531,-0.1905388,0.0104484,0.0618051,-0.0230288,-0.0647115
NWSA 2ZHHY74MHUWO6|NWSA T3MO1488O0H1,NWSA  130720P00022000,0.0500,0.1000,0.0500,0.0500,0,43,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMWUTK9Y|NWSA T3MO1488O0H1,NWSA  131019P00022000,0.0750,0.1500,0.0750,0.0750,0,72,1.1396329,-0.1944215,0.0140707,0.0481216,-0.0295539,-0.0297275
NWSA 2ZMH5K577S7VQ|NWSA T3MO1488O0H1,NWSA  140118P00022000,0.2600,0.2600,0.2600,0.2600,0,4861,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6CNMUAU|NWSA T3MO1488O0H1,NWSA  150117P00022000,1.1500,1.1500,1.1500,1.1500,0,105,3.1560678,-0.0157611,0.0004652,0.0149555,-0.0041633,-0.3304915
NWSA 2ZHHY74MNT8PY|NWSA T3MO1488O0H1,NWSA  130720P00023000,0.0500,0.0750,0.0500,0.0500,0,219,1.3359942,-0.1168842,0.0185605,0.0156714,-0.0507885,-0.0027337
NWSA 2ZJZJVMX0RWBQ|NWSA T3MO1488O0H1,NWSA  131019P00023000,0.1000,0.1000,0.1000,0.1000,0,241,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K57DQJXI|NWSA T3MO1488O0H1,NWSA  140118P00023000,0.3000,2.6250,0.2250,0.2500,0,,0.2108899,-0.0934930,0.0368377,0.0389092,-0.0045810,-0.0184785
NWSA 2ZHHY74MTRKRQ|NWSA T3MO1488O0H1,NWSA  130720P00024000,0.0500,0.1000,0.0500,0.0500,0,385,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQVJWP9I|NWSA T3MO1488O0H1,NWSA  130817P00024000,0.0750,0.1000,0.0500,0.0500,0,,0.3903074,-0.0262863,0.0133806,0.0073223,-0.0035809,-0.0012456
NWSA 2ZJZJVMX6Q8DI|NWSA T3MO1488O0H1,NWSA  131019P00024000,0.3400,0.3400,0.3400,0.3400,0,6987,0.9635847,-0.2289728,0.0182240,0.0526981,-0.0287083,-0.0332097
NWSA 2ZMH5K57JOVZA|NWSA T3MO1488O0H1,NWSA  140118P00024000,0.4500,0.4500,0.4500,0.4500,0,971,1.2387146,-0.2268810,0.0109334,0.0678315,-0.0266889,-0.0832974
NWSA 2ZHHY74MZPWTI|NWSA T3MO1488O0H1,NWSA  130720P00025000,0.0300,0.0500,0.0300,0.0400,0,16402,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQVPV1BA|NWSA T3MO1488O0H1,NWSA  130817P00025000,0.0750,0.1000,0.0500,0.0500,0,,0.3392608,-0.0299005,0.0171323,0.0081492,-0.0035872,-0.0014075
NWSA 2ZJZJVMXCOKFA|NWSA T3MO1488O0H1,NWSA  131019P00025000,0.2000,2.5750,0.1250,0.1750,0,5473,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K57PN812|NWSA T3MO1488O0H1,NWSA  140118P00025000,0.5500,0.5500,0.5500,0.5500,0,9220,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6D5HUG6|NWSA T3MO1488O0H1,NWSA  150117P00025000,1.5500,1.7000,1.5500,1.7000,0,482,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74N5O8VA|NWSA T3MO1488O0H1,NWSA  130720P00026000,0.0300,0.0300,0.0300,0.0300,0,275,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQVVTDD2|NWSA T3MO1488O0H1,NWSA  130817P00026000,0.1000,0.1000,0.0750,0.0750,0,,0.3135214,-0.0456239,0.0261563,0.0114977,-0.0048598,-0.0021458
NWSA 2ZJZJVMXIMWH2|NWSA T3MO1488O0H1,NWSA  131019P00026000,0.4000,0.4000,0.4000,0.4000,0,466,0.7969809,-0.2724455,0.0239978,0.0573958,-0.0276775,-0.0375950
NWSA 2ZMH5K57VLK2U|NWSA T3MO1488O0H1,NWSA  140118P00026000,0.9500,0.9500,0.9500,0.9500,0,70,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74NBMKX2|NWSA T3MO1488O0H1,NWSA  130720P00027000,0.1500,0.1500,0.1500,0.1500,0,207,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQW1RPEU|NWSA T3MO1488O0H1,NWSA  130817P00027000,0.2000,0.2000,0.2000,0.2000,0,73,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMXOL8IU|NWSA T3MO1488O0H1,NWSA  131019P00027000,0.6000,0.6000,0.6000,0.6000,0,6202,0.5559169,-0.2911049,0.0354093,0.0590728,-0.0225014,-0.0365352
NWSA 2ZMH5K581JW4M|NWSA T3MO1488O0H1,NWSA  140118P00027000,1.2000,1.2000,1.1500,1.1500,0,5541,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6DHEIJQ|NWSA T3MO1488O0H1,NWSA  150117P00027000,2.6000,2.7000,2.6000,2.7000,0,752,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74NHKWYU|NWSA T3MO1488O0H1,NWSA  130720P00028000,0.1000,0.1000,0.1000,0.1000,0,724,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQW7Q1GM|NWSA T3MO1488O0H1,NWSA  130817P00028000,0.2250,2.6000,0.1000,0.1500,0,,0.2510543,-0.0994907,0.0593988,0.0209079,-0.0079861,-0.0046608
NWSA 2ZJZJVMXUJKKM|NWSA T3MO1488O0H1,NWSA  131019P00028000,0.5000,0.5000,0.5000,0.5000,10,9257,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K587I86E|NWSA T3MO1488O0H1,NWSA  140118P00028000,1.2600,1.2800,1.2500,1.2800,0,183,0.7157432,-0.3411360,0.0221819,0.0795171,-0.0232202,-0.0962546
NWSA 2ZHHY74NNJ90M|NWSA T3MO1488O0H1,NWSA  130720P00029000,0.3000,0.3000,0.3000,0.3000,0,3629,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQWDODIE|NWSA T3MO1488O0H1,NWSA  130817P00029000,0.3500,2.6500,0.2250,0.2500,0,,0.2294157,-0.1621531,0.0909269,0.0292470,-0.0111706,-0.0076037
NWSA 2ZJZJVMY0HWME|NWSA T3MO1488O0H1,NWSA  131019P00029000,0.9300,0.9300,0.9200,0.9300,0,1931,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K58DGK86|NWSA T3MO1488O0H1,NWSA  140118P00029000,1.5000,1.5000,1.5000,1.5000,0,48,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74JCSOW6|NWSA T3MO1488O0H1,NWSA  130720P00030000,0.1200,0.1200,0.1000,0.1000,500,6777,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQS2XTDY|NWSA T3MO1488O0H1,NWSA  130817P00030000,0.7700,0.7700,0.7700,0.7700,0,100,0.5361351,-0.3587857,0.0584375,0.0439270,-0.0333952,-0.0185460
NWSA 2ZJZJVMTPRCHY|NWSA T3MO1488O0H1,NWSA  131019P00030000,0.9000,0.9000,0.8500,0.8500,26,2531,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K542Q03Q|NWSA T3MO1488O0H1,NWSA  140118P00030000,1.7000,1.7000,1.7000,1.7000,0,3802,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA69IKMIU|NWSA T3MO1488O0H1,NWSA  150117P00030000,4.1000,4.1000,4.1000,4.1000,0,2790,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74NZFX46|NWSA T3MO1488O0H1,NWSA  130720P00031000,0.2100,0.2200,0.1900,0.1900,230,1709,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQWPL1LY|NWSA T3MO1488O0H1,NWSA  130817P00031000,0.6000,0.6000,0.6000,0.6000,14,105,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMYCEKPY|NWSA T3MO1488O0H1,NWSA  131019P00031000,1.9300,1.9300,1.7500,1.7500,0,3150,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K58PD8BQ|NWSA T3MO1488O0H1,NWSA  140118P00031000,2.4000,2.4000,2.4000,2.4000,0,1623,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74O5E95Y|NWSA T3MO1488O0H1,NWSA  130720P00032000,0.4700,0.4700,0.4600,0.4600,2,5141,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQWVJDNQ|NWSA T3MO1488O0H1,NWSA  130817P00032000,1.0500,1.0500,0.9500,0.9500,61,39,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMYICWRQ|NWSA T3MO1488O0H1,NWSA  131019P00032000,1.5000,1.5000,1.5000,1.5000,11,285,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K58VBKDI|NWSA T3MO1488O0H1,NWSA  140118P00032000,2.7300,2.7300,2.7300,2.7300,0,513,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6EB66SM|NWSA T3MO1488O0H1,NWSA  150117P00032000,4.1000,4.2400,4.1000,4.2200,0,298,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74OBCL7Q|NWSA T3MO1488O0H1,NWSA  130720P00033000,1.1000,1.1000,0.8000,0.8000,25,4452,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQX1HPPI|NWSA T3MO1488O0H1,NWSA  130817P00033000,1.3500,1.3500,1.2500,1.2500,45,45,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMYOB8TI|NWSA T3MO1488O0H1,NWSA  131019P00033000,3.1400,3.1400,3.1400,3.1400,0,1241,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K5919WFA|NWSA T3MO1488O0H1,NWSA  140118P00033000,2.7100,2.7100,2.7100,2.7100,37,1962,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74OHAX9I|NWSA T3MO1488O0H1,NWSA  130720P00034000,3.1000,3.1000,3.1000,3.1000,0,888,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQX7G1RA|NWSA T3MO1488O0H1,NWSA  130817P00034000,2.4000,3.6750,1.7750,2.0000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMYU9KVA|NWSA T3MO1488O0H1,NWSA  131019P00034000,2.5500,2.5500,2.5500,2.5500,7,157,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K59788H2|NWSA T3MO1488O0H1,NWSA  140118P00034000,3.6000,4.7500,2.1000,3.2500,0,58,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74ON99BA|NWSA T3MO1488O0H1,NWSA  130720P00035000,3.7000,3.7000,3.7000,3.7000,0,30,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQXDEDT2|NWSA T3MO1488O0H1,NWSA  130817P00035000,3.1500,4.3000,1.5000,2.7000,0,,0.4911023,-0.6678055,0.0587559,0.0404566,-0.0381652,-0.0362812
NWSA 2ZJZJVMZ07WX2|NWSA T3MO1488O0H1,NWSA  131019P00035000,3.6500,3.6500,3.6500,3.6500,0,12,1.3043131,-0.4039033,0.0166575,0.0652006,-0.0485068,-0.0780277
NWSA 2ZMH5K59D6KIU|NWSA T3MO1488O0H1,NWSA  140118P00035000,4.2500,5.4000,2.7000,3.9000,0,60,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6ET16XY|NWSA T3MO1488O0H1,NWSA  150117P00035000,6.4000,7.5000,4.8000,6.0000,0,17,0.5851216,-0.3978665,0.0155299,0.0925551,-0.0153759,-0.4669466
NWSA 2ZHHY74OT7LD2|NWSA T3MO1488O0H1,NWSA  130720P00036000,3.9000,5.0000,2.1500,3.3500,0,207,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZI9IPQXJCPUU|NWSA T3MO1488O0H1,NWSA  130817P00036000,4.0000,5.1500,2.3500,3.5000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVMZ668YU|NWSA T3MO1488O0H1,NWSA  131019P00036000,4.4500,5.6000,2.8000,4.0000,0,34,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K59J4WKM|NWSA T3MO1488O0H1,NWSA  140118P00036000,4.9500,6.1000,3.3500,4.5500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74OZ5XEU|NWSA T3MO1488O0H1,NWSA  130720P00037000,4.8000,4.8000,4.8000,4.8000,0,20,1.5136976,-0.5673392,0.0322059,0.0308098,-0.1214555,-0.0159451
NWSA 2ZI9IPQXPB1WM|NWSA T3MO1488O0H1,NWSA  130817P00037000,4.9500,6.1000,3.2500,4.4000,0,,0.3214909,-0.8707262,0.0420499,0.0189539,-0.0299556,-0.0469406
NWSA 2ZJZJVMZC4L0M|NWSA T3MO1488O0H1,NWSA  131019P00037000,5.3000,6.4000,3.6000,4.8000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K59P38ME|NWSA T3MO1488O0H1,NWSA  140118P00037000,5.7000,6.8500,4.1000,5.3000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74P549GM|NWSA T3MO1488O0H1,NWSA  130720P00038000,5.8500,7.0000,4.1000,5.3000,0,,0.3873323,-0.9401815,0.0287269,0.0070321,-0.0319622,-0.0221159
NWSA 2ZI9IPQXV9DYE|NWSA T3MO1488O0H1,NWSA  130817P00038000,5.9000,7.0000,4.1500,5.3500,0,,0.3091725,-0.9080141,0.0284214,0.0123200,-0.0286791,-0.0498762
NWSA 2ZJZJVMZI2X2E|NWSA T3MO1488O0H1,NWSA  131019P00038000,6.1500,7.3000,4.5000,5.7000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K59V1KO6|NWSA T3MO1488O0H1,NWSA  140118P00038000,6.5000,7.6500,4.9000,6.1000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74PB2LIE|NWSA T3MO1488O0H1,NWSA  130720P00039000,6.8500,8.0000,5.1000,6.3000,0,19,0.9802322,-0.7407287,0.0399663,0.0247592,-0.0753970,-0.0193610
NWSA 2ZI9IPQY17Q06|NWSA T3MO1488O0H1,NWSA  130817P00039000,6.8500,8.0000,5.1500,6.3000,0,,0.3614391,-0.9017186,0.0267108,0.0135359,-0.0295681,-0.0509969
NWSA 2ZJZJVMZO1946|NWSA T3MO1488O0H1,NWSA  131019P00039000,7.1000,8.2000,5.3500,6.6000,0,18,1.7668841,-0.3762655,0.0121294,0.0643143,-0.0602745,-0.0938059
NWSA 2ZMH5K5A0ZWPY|NWSA T3MO1488O0H1,NWSA  140118P00039000,7.4000,8.5000,5.7000,6.9000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74JIR0XY|NWSA T3MO1488O0H1,NWSA  130720P00040000,7.8500,9.0000,6.1000,7.3000,0,,0.4793923,-0.9469580,0.0200317,0.0060691,-0.0325298,-0.0234543
NWSA 2ZI9IPQS8W5FQ|NWSA T3MO1488O0H1,NWSA  130817P00040000,7.8500,9.0000,6.1500,7.3000,0,,0.3467363,-0.9260326,0.0176062,0.0085592,-0.0282936,-0.0533857
NWSA 2ZJZJVMTVPOJQ|NWSA T3MO1488O0H1,NWSA  131019P00040000,8.0500,9.1000,6.3500,7.3500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K548OC5I|NWSA T3MO1488O0H1,NWSA  140118P00040000,7.7100,7.7100,7.7100,7.7100,0,2,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA69OIYKM|NWSA T3MO1488O0H1,NWSA  150117P00040000,9.1000,9.1000,9.1000,9.1000,0,2,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZHHY74PMZ9LY|NWSA T3MO1488O0H1,NWSA  130720P00041000,9.0500,10.0000,7.1500,8.2000,0,,0.5226439,-0.9493227,0.0173230,0.0057219,-0.0327586,-0.0241034
NWSA 2ZJZJVMZZXX7Q|NWSA T3MO1488O0H1,NWSA  131019P00041000,9.0000,10.1000,7.2500,8.4500,0,,0.3427668,-0.8565066,0.0180353,0.0185517,-0.0261696,-0.1219060
NWSA 2ZMH5K5ACWKTI|NWSA T3MO1488O0H1,NWSA  140118P00041000,9.3000,10.3000,7.5000,8.7000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVN05W99I|NWSA T3MO1488O0H1,NWSA  131019P00042000,9.9500,11.1000,8.2500,9.4000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZMH5K5AIUWVA|NWSA T3MO1488O0H1,NWSA  140118P00042000,10.2500,11.2000,8.4500,9.5500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVN0BULBA|NWSA T3MO1488O0H1,NWSA  131019P00043000,11.2000,12.1000,9.3000,10.2500,0,,0.3482983,-0.8751193,0.0122637,0.0128184,-0.0258040,-0.1298123
NWSA 2ZMH5K5AOT8X2|NWSA T3MO1488O0H1,NWSA  140118P00043000,11.3000,12.2000,9.4500,10.4000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVN0HSXD2|NWSA T3MO1488O0H1,NWSA  131019P00044000,12.2000,13.0500,10.2500,11.2500,0,,0.3655690,-0.8763798,0.0113044,0.0124016,-0.0258488,-0.1330284
NWSA 2ZMH5K5AURKYU|NWSA T3MO1488O0H1,NWSA  140118P00044000,12.2500,13.1000,10.4500,11.3500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVN0NR9EU|NWSA T3MO1488O0H1,NWSA  131019P00045000,12.9500,14.0500,11.1500,12.4000,0,,0.3589084,-0.8853034,0.0086531,0.0093199,-0.0255486,-0.1369430
NWSA 2ZMH5K5B0PX0M|NWSA T3MO1488O0H1,NWSA  140118P00045000,13.0000,14.1000,11.2500,12.5000,0,151,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZWFKA6GGKJFQ|NWSA T3MO1488O0H1,NWSA  150117P00045000,13.9500,15.0000,12.2500,13.4000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
NWSA 2ZJZJVN0TPLGM|NWSA T3MO1488O0H1,NWSA  131019P00046000,14.2000,14.2000,14.2000,14.2000,0,14,0.3744504,-0.8860585,0.0080513,0.0090474,-0.0255679,-0.1401081
NWSA 2ZMH5K5B6O92E|NWSA T3MO1488O0H1,NWSA  140118P00046000,14.2500,15.1000,12.4500,13.3000,0,,2.1755042,-0.2594643,0.0066301,0.0722408,-0.0450206,-0.2228732
NWSA 2ZMH5K5BCML46|NWSA T3MO1488O0H1,NWSA  140118P00047000,15.0000,16.1000,13.2500,14.4000,0,,0.3702756,-0.8080411,0.0088177,0.0163524,-0.0233384,-0.2565680
NWSA 2ZMH5K5BIKX5Y|NWSA T3MO1488O0H1,NWSA  140118P00048000,16.1500,17.1000,14.2500,15.4000,0,,0.3648253,-0.8146038,0.0073287,0.0133911,-0.0232126,-0.2631933
NWSA 2ZMH5K5BOJ97Q|NWSA T3MO1488O0H1,NWSA  140118P00049000,17.1000,18.0500,15.2500,16.3000,0,,0.3929743,-0.8094675,0.0079887,0.0157232,-0.0233671,-0.2679597
NWSA 2ZWFKA69UHAME|NWSA T3MO1488O0H1,NWSA  150117P00050000,18.4000,19.5000,16.7000,17.8500,0,7,0.4904619,-0.5384786,0.0100509,0.0502108,-0.0163826,-0.7403501
