#symbol_id,symbol_value,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
GOOCV VP83T1ZUHROL,GOOG,771.5000,771.5000,771.5000,771.5000,0,,,,,,,
GOOCV W6U7Q7G8SIPY|GOOCV VP83T1ZUHROL,GOOG  151231C00737500,34.9900,39.3200,34.9700,39.3200,0,56,0,0,0,0,0,0
GOOCV W723AYDLEK06|GOOCV VP83T1ZUHROL,GOOG  160108C00737500,22.3200,25.1000,22.3200,25.0400,0,63,1.1480679,0.6358703,0.0028660,0.4286795,-3.0859532,0.0921893
GOOCV W78ZFLXRXU4M|GOOCV VP83T1ZUHROL,GOOG  160115C00737500,41.9800,41.9800,41.9800,41.9800,0,43,1.7144047,0.6188882,0.0014222,0.5956003,-3.4119163,0.1460529
GOOCV W7FVK9HYH492|GOOCV VP83T1ZUHROL,GOOG  160122C00737500,44.7000,45.2000,38.5000,39.7500,0,,0.1347665,0.9154198,0.0060741,0.2932714,-0.1060068,0.4043759
GOOCV W7MROX250EDI|GOOCV VP83T1ZUHROL,GOOG  160129C00737500,52.8500,53.2000,47.1500,48.7000,0,,0.1814805,0.8179182,0.0066996,0.5741830,-0.1939310,0.4708322
GOOCV W7TNTKMBJOHY|GOOCV VP83T1ZUHROL,GOOG  160205C00737500,55.1500,55.4000,49.5000,51.3000,0,,0.1059334,0.9158204,0.0060171,0.3736688,-0.0711600,0.6617658
GOOCV W6U7P9WSN4HY|GOOCV VP83T1ZUHROL,GOOG  151231C00740000,35.0000,35.0000,35.0000,35.0000,1,159,0,0,0,0,0,0
GOOCV W723A0U595S6|GOOCV VP83T1ZUHROL,GOOG  160108C00740000,34.4300,34.4300,34.4300,34.4300,1,45,0.5959386,0.6954681,0.0051458,0.3995291,-1.4998794,0.1076616
GOOCV W78ZEOEBSFWM|GOOCV VP83T1ZUHROL,GOOG  160115C00740000,37.3900,37.6200,36.0900,36.3000,12,836,0,0.9999533,0.0000000,0.0000000,-0.0178633,0.3039846
GOOCV W7FVJBYIBQ12|GOOCV VP83T1ZUHROL,GOOG  160122C00740000,39.7500,40.6200,37.9000,37.9000,5,27,0.5376776,0.6483297,0.0036455,0.7022456,-0.8687052,0.2666942
GOOCV W7MRNZIOV05I|GOOCV VP83T1ZUHROL,GOOG  160129C00740000,38.0000,39.7000,38.0000,39.7000,0,3,0,0.9999096,0.0000000,0.0000000,-0.0178556,0.5874783
GOOCV W7TNSN2VEA9Y|GOOCV VP83T1ZUHROL,GOOG  160205C00740000,53.4000,53.6500,47.8000,49.5500,0,,0.1396660,0.8357368,0.0073163,0.5990316,-0.1308971,0.6013578
GOOCV W87G1Y78GUIU|GOOCV VP83T1ZUHROL,GOOG  160219C00740000,53.2000,53.2000,51.7000,51.7000,4,159,1.3174294,0.6293736,0.0010048,1.0777620,-1.4272223,0.4429509
GOOCV W8Z0KKFYLZ0M|GOOCV VP83T1ZUHROL,GOOG  160318C00740000,54.0000,60.3000,54.0000,60.3000,0,172,0.6659014,0.6152354,0.0016101,1.3616618,-0.5897594,0.7799020
GOOCV WBGM92QBKMME|GOOCV VP83T1ZUHROL,GOOG  160617C00740000,75.0000,77.5700,75.0000,76.7900,0,148,0.6976017,0.6298898,0.0010315,1.9794033,-0.4159666,1.5123537
GOOCV WHEA9D3Y6CG6|GOOCV VP83T1ZUHROL,GOOG  170120C00740000,92.0000,92.0000,92.0000,92.0000,0,173,0.1303023,0.6703839,0.0035003,2.8637507,-0.0591914,4.8119009
GOOCV WRCOZE9E0YVA|GOOCV VP83T1ZUHROL,GOOG  180119C00740000,121.4300,121.4300,121.4300,121.4300,0,2,0.0284888,0.9272218,0.0042929,1.4903481,-0.0189492,13.7597016
GOOCV W6U7Q7OIH96U|GOOCV VP83T1ZUHROL,GOOG  151231C00742500,18.3400,20.5500,18.3400,20.5500,0,58,0,0,0,0,0,0
GOOCV W723AYLV3AH2|GOOCV VP83T1ZUHROL,GOOG  160108C00742500,18.3800,18.3800,18.3800,18.3800,0,11,0.9819828,0.6304587,0.0033671,0.4307815,-2.6540435,0.0934664
GOOCV W78ZFM61MKLI|GOOCV VP83T1ZUHROL,GOOG  160115C00742500,29.7000,34.5000,29.7000,34.5000,0,45,0.8362533,0.6213454,0.0029099,0.5944256,-1.6667707,0.1694335
GOOCV W7FVK9Q85UPY|GOOCV VP83T1ZUHROL,GOOG  160122C00742500,25.5000,25.5000,25.5000,25.5000,0,9,0.2350979,0.7550677,0.0070624,0.5948525,-0.3309994,0.3294656
GOOCV W7MROXAEP4UE|GOOCV VP83T1ZUHROL,GOOG  160129C00742500,33.1000,33.1000,33.1000,33.1000,0,2,0.1956471,0.7651947,0.0072229,0.6673636,-0.2384824,0.4409147
GOOCV W7TNTKUL8EYU|GOOCV VP83T1ZUHROL,GOOG  160205C00742500,51.6500,52.1000,46.2000,47.8000,0,,0.1149997,0.8609781,0.0079515,0.5360606,-0.1008855,0.6240029
GOOCV W6U7PCZRJKH2|GOOCV VP83T1ZUHROL,GOOG  151231C00745000,28.0000,28.0000,28.0000,28.0000,1,204,0,0,0,0,0,0
GOOCV W723A3X45LRA|GOOCV VP83T1ZUHROL,GOOG  160108C00745000,29.9000,29.9000,29.9000,29.9000,1,92,1.9379300,0.6039777,0.0017419,0.4397975,-5.3354180,0.0801146
GOOCV W78ZERHAOVVQ|GOOCV VP83T1ZUHROL,GOOG  160115C00745000,27.1800,37.1200,27.1800,36.5000,0,301,0,0.9999533,0.0000000,0.0000000,-0.0180002,0.3060386
GOOCV W7FVJF1H8606|GOOCV VP83T1ZUHROL,GOOG  160122C00745000,25.2000,28.1000,25.2000,28.1000,0,15,0.4524490,0.6439567,0.0043514,0.7053501,-0.7360362,0.2700848
GOOCV W7MRO2LNRG4M|GOOCV VP83T1ZUHROL,GOOG  160129C00745000,46.0000,46.0000,46.0000,46.0000,3,4,0.2283504,0.7176546,0.0068098,0.7343676,-0.3015880,0.4113960
GOOCV W7TNSQ5UAQ92|GOOCV VP83T1ZUHROL,GOOG  160205C00745000,32.2500,33.6000,32.2500,33.6000,0,1,0.1674942,0.7564065,0.0077258,0.7586032,-0.1897406,0.5430007
GOOCV W87G21A7DAHY|GOOCV VP83T1ZUHROL,GOOG  160219C00745000,50.0000,54.0100,50.0000,54.0000,0,56,1.5418779,0.6358217,0.0008536,1.0715241,-1.6590241,0.4196145
GOOCV W8Z0KNIXIEZQ|GOOCV VP83T1ZUHROL,GOOG  160318C00745000,58.3800,58.3800,58.3800,58.3800,0,60,0.7861468,0.6106165,0.0013686,1.3663921,-0.6966303,0.7423510
GOOCV WBGM95TAH2LI|GOOCV VP83T1ZUHROL,GOOG  160617C00745000,58.0000,58.0000,55.6000,57.0000,0,229,0.2095304,0.6329917,0.0034246,1.9739264,-0.1325989,1.9863440
GOOCV WHEA9G6X2SFA|GOOCV VP83T1ZUHROL,GOOG  170120C00745000,103.4000,106.0000,103.4000,106.0000,0,127,0.1098711,0.6703306,0.0041514,2.8639381,-0.0518592,4.9060668
GOOCV W6U7Q7WS5ZNQ|GOOCV VP83T1ZUHROL,GOOG  151231C00747500,24.7700,24.7700,24.7700,24.7700,1,63,0,0,0,0,0,0
GOOCV W723AYU4S0XY|GOOCV VP83T1ZUHROL,GOOG  160108C00747500,25.1000,33.8000,25.1000,33.8000,0,28,1.2742417,0.6023362,0.0026521,0.4402876,-3.5158232,0.0865219
GOOCV W78ZFMEBBB2E|GOOCV VP83T1ZUHROL,GOOG  160115C00747500,29.9500,29.9500,29.9500,29.9500,0,87,1.5608609,0.6014546,0.0015821,0.6032261,-3.1468138,0.1462809
GOOCV W7FVK9YHUL6U|GOOCV VP83T1ZUHROL,GOOG  160122C00747500,35.0000,35.0000,35.0000,35.0000,1,12,0.3095038,0.6744600,0.0061473,0.6816458,-0.4910973,0.2911903
GOOCV W7MROXIODVBA|GOOCV VP83T1ZUHROL,GOOG  160129C00747500,31.2000,31.2000,31.2000,31.2000,0,4,0.1619186,0.7630790,0.0087708,0.6706736,-0.2007222,0.4443823
GOOCV W7TNTL2UX5FQ|GOOCV VP83T1ZUHROL,GOOG  160205C00747500,36.3000,36.3000,36.3000,36.3000,0,1,0.3305326,0.6399501,0.0046744,0.9057526,-0.4265555,0.4423084
GOOCV W6U7P9WYLGJQ|GOOCV VP83T1ZUHROL,GOOG  151231C00750000,24.4300,26.5000,22.2700,22.2700,6,510,0,0,0,0,0,0
GOOCV W723A0UB7HTY|GOOCV VP83T1ZUHROL,GOOG  160108C00750000,21.8800,30.0000,21.8800,28.5000,0,140,3.9378231,0.6327520,0.0008379,0.4299015,-10.5872497,0.0663466
GOOCV W78ZEOEHQRYE|GOOCV VP83T1ZUHROL,GOOG  160115C00750000,29.0000,29.7000,27.5000,29.7000,20,654,0,0.9999533,0.0000000,0.0000000,-0.0181372,0.3080925
GOOCV W7FVJBYOA22U|GOOCV VP83T1ZUHROL,GOOG  160122C00750000,30.5000,30.5000,30.5000,30.5000,5,42,0.7947855,0.5955015,0.0025754,0.7333325,-1.3338605,0.2343051
GOOCV W7MRNZIUTC7A|GOOCV VP83T1ZUHROL,GOOG  160129C00750000,41.0000,45.8000,41.0000,44.0000,0,14,0.2714053,0.6584615,0.0062224,0.7975434,-0.3845562,0.3751297
GOOCV W7TNSN31CMBQ|GOOCV VP83T1ZUHROL,GOOG  160205C00750000,47.5400,48.1800,47.5400,48.1800,0,7,0.2441262,0.6589949,0.0062051,0.8880385,-0.3124621,0.4659588
GOOCV W87G1Y7EF6KM|GOOCV VP83T1ZUHROL,GOOG  160219C00750000,46.2800,47.0000,45.8000,46.5000,22,204,1.7950566,0.6462858,0.0007258,1.0607280,-1.9104423,0.3964102
GOOCV W8Z0KKG4KB2E|GOOCV VP83T1ZUHROL,GOOG  160318C00750000,50.4000,51.2500,50.4000,51.2500,4,236,1.1259076,0.6242021,0.0009455,1.3519097,-0.9828203,0.6706822
GOOCV WBGM92QHIYO6|GOOCV VP83T1ZUHROL,GOOG  160617C00750000,70.1000,70.1000,67.7000,67.7000,6,181,0.3524347,0.5992298,0.0020901,2.0263957,-0.2201812,1.7453189
GOOCV WHEA9D444OHY|GOOCV VP83T1ZUHROL,GOOG  170120C00750000,97.5000,102.1800,97.5000,102.1800,0,2000,0.3745091,0.6128207,0.0012887,3.0304176,-0.1549221,3.6222852
GOOCV WRCOZE9JZAX2|GOOCV VP83T1ZUHROL,GOOG  180119C00750000,125.6000,128.5000,125.6000,128.5000,0,29,0.0649357,0.7033621,0.0048077,3.8043543,-0.0283092,10.1473575
GOOCV W6U7Q851UQ4M|GOOCV VP83T1ZUHROL,GOOG  151231C00752500,19.6000,19.6000,19.6000,19.6000,1,337,0,0,0,0,0,0
GOOCV W723AZ2EGREU|GOOCV VP83T1ZUHROL,GOOG  160108C00752500,10.5000,15.6200,10.5000,15.6200,0,20,1.2428367,0.5890162,0.0027419,0.4439703,-3.4578697,0.0851477
GOOCV W78ZFMML01JA|GOOCV VP83T1ZUHROL,GOOG  160115C00752500,26.0000,26.0000,26.0000,26.0000,2,29,0.8922163,0.5896553,0.0027882,0.6076880,-1.8165613,0.1602130
GOOCV W7FVKA6RJBNQ|GOOCV VP83T1ZUHROL,GOOG  160122C00752500,28.0000,32.1000,28.0000,32.1000,0,2,0.2354238,0.6766033,0.0080597,0.6797985,-0.3756120,0.2971872
GOOCV W7MROXQY2LS6|GOOCV VP83T1ZUHROL,GOOG  160129C00752500,35.0000,35.0000,35.0000,35.0000,0,3,0.1428664,0.7390851,0.0104647,0.7060419,-0.1870912,0.4336547
GOOCV W7TNTLB4LVWM|GOOCV VP83T1ZUHROL,GOOG  160205C00752500,43.8000,43.8000,43.8000,43.8000,1,1,0.0689622,0.8794233,0.0120134,0.4856742,-0.0624296,0.6488681
GOOCV W6U7PD1F2WYU|GOOCV VP83T1ZUHROL,GOOG  151231C00755000,18.7000,21.8000,17.5000,18.1000,54,403,0,0,0,0,0,0
GOOCV W723A3YROY92|GOOCV VP83T1ZUHROL,GOOG  160108C00755000,17.4600,25.9400,17.4600,25.9400,0,24,2.5652599,0.5969964,0.0013220,0.4418268,-7.0915552,0.0738933
GOOCV W78ZERIY88DI|GOOCV VP83T1ZUHROL,GOOG  160115C00755000,23.0000,25.4700,23.0000,25.0000,14,411,0,0.9999533,0.0000000,0.0000000,-0.0182741,0.3101465
GOOCV W7FVJF34RIHY|GOOCV VP83T1ZUHROL,GOOG  160122C00755000,29.5000,29.5000,29.5000,29.5000,5,70,0.2555739,0.6457924,0.0076892,0.7040588,-0.4202641,0.2829894
GOOCV W7MRO2NBASME|GOOCV VP83T1ZUHROL,GOOG  160129C00755000,37.8200,37.8200,37.8200,37.8200,0,27,0.1190042,0.7462454,0.0123825,0.6958990,-0.1561922,0.4408203
GOOCV W7TNSQ7HU2QU|GOOCV VP83T1ZUHROL,GOOG  160205C00755000,43.3000,43.3000,43.3000,43.3000,0,11,0.0624746,0.8692216,0.0140349,0.5140234,-0.0603907,0.6435738
GOOCV W87G21BUWMZQ|GOOCV VP83T1ZUHROL,GOOG  160219C00755000,42.8000,44.3000,42.8000,44.2800,44,281,1.1845413,0.6062526,0.0011380,1.0975580,-1.3075917,0.4472701
GOOCV W8Z0KNKL1RHI|GOOCV VP83T1ZUHROL,GOOG  160318C00755000,45.5000,51.1000,45.4000,51.1000,0,60,0.8050841,0.5976022,0.0013484,1.3786559,-0.7193570,0.7251360
GOOCV WBGM95UY0F3A|GOOCV VP83T1ZUHROL,GOOG  160617C00755000,63.0000,63.0000,63.0000,63.0000,5,20,0.1829790,0.6036532,0.0040139,2.0204107,-0.1193601,1.9323180
GOOCV WHEA9G8KM4X2|GOOCV VP83T1ZUHROL,GOOG  170120C00755000,88.9400,91.0200,88.9400,91.0200,0,20,0.0586400,0.7022515,0.0074430,2.7404651,-0.0330858,5.3872932
GOOCV W6U7Q8DBJGLI|GOOCV VP83T1ZUHROL,GOOG  151231C00757500,15.4600,18.5000,15.0000,15.8000,28,454,0,0,0,0,0,0
GOOCV W723AZAO5HVQ|GOOCV VP83T1ZUHROL,GOOG  160108C00757500,24.2700,24.2700,24.2700,24.2700,0,27,0.9866699,0.5774057,0.0034754,0.4467555,-2.7643959,0.0862539
GOOCV W78ZFMUUOS06|GOOCV VP83T1ZUHROL,GOOG  160115C00757500,23.0000,23.5000,23.0000,23.5000,0,146,1.0646189,0.5758856,0.0023540,0.6121875,-2.1812750,0.1525613
GOOCV W7FVKAF1824M|GOOCV VP83T1ZUHROL,GOOG  160122C00757500,20.7000,20.7000,20.7000,20.7000,0,2,0.1250109,0.7284621,0.0140116,0.6275434,-0.1914418,0.3277341
GOOCV W7MROXZ7RC92|GOOCV VP83T1ZUHROL,GOOG  160129C00757500,36.1800,38.4800,36.1800,38.0900,0,6,0.3297375,0.5963722,0.0054038,0.8414694,-0.4885678,0.3368140
GOOCV W7TNTLJEAMDI|GOOCV VP83T1ZUHROL,GOOG  160205C00757500,41.7000,42.4500,36.8500,38.6000,0,,0.3274665,0.5915431,0.0048981,0.9402954,-0.4376682,0.4114530
GOOCV W6U7P9X4JSLI|GOOCV VP83T1ZUHROL,GOOG  151231C00760000,13.2000,16.4000,11.9300,11.9300,34,1705,0,0,0,0,0,0
GOOCV W723A0UH5TVQ|GOOCV VP83T1ZUHROL,GOOG  160108C00760000,20.0000,20.0000,17.5800,18.1300,38,248,2.0757510,0.5796546,0.0016501,0.4462468,-5.7974932,0.0762228
GOOCV W78ZEOENP406|GOOCV VP83T1ZUHROL,GOOG  160115C00760000,22.7700,23.0000,18.5400,19.5000,124,1289,0,0.9999533,0.0000000,0.0000000,-0.0184110,0.3122004
GOOCV W7FVJBYU8E4M|GOOCV VP83T1ZUHROL,GOOG  160122C00760000,27.2000,27.2000,24.1500,24.5000,42,74,0.2419950,0.6104373,0.0083732,0.7259490,-0.4100230,0.2689678
GOOCV W7MRNZJ0RO92|GOOCV VP83T1ZUHROL,GOOG  160129C00760000,33.3400,33.3400,33.3400,33.3400,0,15,0.0710405,0.7771385,0.0193173,0.6480784,-0.0935569,0.4653029
GOOCV W7TNSN37AYDI|GOOCV VP83T1ZUHROL,GOOG  160205C00760000,40.1000,40.1000,40.1000,40.1000,0,12,0.1577628,0.6301536,0.0098820,0.9139473,-0.2114631,0.4578273
GOOCV W87G1Y7KDIME|GOOCV VP83T1ZUHROL,GOOG  160219C00760000,40.3300,41.7000,39.5000,39.5000,10,150,0.6819153,0.5744488,0.0020143,1.1183182,-0.7710806,0.4931229
GOOCV W8Z0KKGAIN46|GOOCV VP83T1ZUHROL,GOOG  160318C00760000,44.4000,44.4000,44.3000,44.3000,3,365,0.8864119,0.5964618,0.0012255,1.3796560,-0.7915308,0.7040009
GOOCV WBGM92QNHAPY|GOOCV VP83T1ZUHROL,GOOG  160617C00760000,61.5000,61.5000,61.5000,61.5000,1,131,0.2597056,0.5761761,0.0028741,2.0533023,-0.1668799,1.7739306
GOOCV WHEA9D4A30JQ|GOOCV VP83T1ZUHROL,GOOG  170120C00760000,95.0000,95.0000,95.0000,95.0000,1,253,0.3634139,0.5981376,0.0013418,3.0617881,-0.1519850,3.5860558
GOOCV WRCOZE9PXMYU|GOOCV VP83T1ZUHROL,GOOG  180119C00760000,135.5800,135.5800,135.5800,135.5800,0,15,0.0783980,0.6338857,0.0043367,4.1430638,-0.0322150,9.0630478
GOOCV W6U7Q8LL872E|GOOCV VP83T1ZUHROL,GOOG  151231C00762500,14.3700,14.3700,9.7000,10.1300,30,477,0,0,0,0,0,0
GOOCV W723AZIXU8CM|GOOCV VP83T1ZUHROL,GOOG  160108C00762500,14.5800,14.5800,14.5800,14.5800,2,29,0.5541834,0.5708243,0.0062070,0.4481595,-1.5621402,0.0899635
GOOCV W78ZFN34DIH2|GOOCV VP83T1ZUHROL,GOOG  160115C00762500,19.5000,19.6000,19.5000,19.6000,4,65,0.8766322,0.5608876,0.0028776,0.6162275,-1.8095729,0.1535618
GOOCV W7FVKANAWSLI|GOOCV VP83T1ZUHROL,GOOG  160122C00762500,22.4000,22.4000,22.4000,22.4000,0,1,0.0527013,0.8170956,0.0265639,0.5015591,-0.0750999,0.3737436
GOOCV W7MROY7HG2PY|GOOCV VP83T1ZUHROL,GOOG  160129C00762500,24.9900,24.9900,24.9900,24.9900,0,4,0.0463194,0.8183965,0.0262058,0.5732384,-0.0608255,0.4933563
GOOCV W7TNTLRNZCUE|GOOCV VP83T1ZUHROL,GOOG  160205C00762500,38.8000,39.5000,34.0500,35.7000,0,,0.3258188,0.5666625,0.0049859,0.9523323,-0.4405755,0.3953409
GOOCV W6U7PD32M9GM|GOOCV VP83T1ZUHROL,GOOG  151231C00765000,12.0700,12.0700,7.0000,7.0000,53,1065,0,0,0,0,0,0
GOOCV W723A40F8AQU|GOOCV VP83T1ZUHROL,GOOG  160108C00765000,13.1700,15.5200,12.6500,12.6500,45,315,1.6585711,0.5617255,0.0020820,0.4498933,-4.6720002,0.0777955
GOOCV W78ZERKLRKVA|GOOCV VP83T1ZUHROL,GOOG  160115C00765000,18.8000,18.8000,16.0000,16.0000,26,527,2.9606091,0.6231014,0.0008207,0.5935709,-5.8643877,0.1216984
GOOCV W7FVJF4SAUZQ|GOOCV VP83T1ZUHROL,GOOG  160122C00765000,20.4400,20.4400,20.4400,20.4400,1,70,0.0597727,0.7176847,0.0298685,0.6396238,-0.1000963,0.3284499
GOOCV W7MRO2OYU546|GOOCV VP83T1ZUHROL,GOOG  160129C00765000,35.0000,35.0000,35.0000,35.0000,0,4,0.1507149,0.5876799,0.0118843,0.8458690,-0.2303506,0.3468578
GOOCV W7TNSQ95DF8M|GOOCV VP83T1ZUHROL,GOOG  160205C00765000,33.6000,34.0000,33.6000,34.0000,3,3,0.3237382,0.5541356,0.0050422,0.9569472,-0.4397051,0.3872919
GOOCV W87G21DIFZHI|GOOCV VP83T1ZUHROL,GOOG  160219C00765000,36.9600,37.8000,36.0000,36.8000,98,113,0.4274484,0.5540659,0.0032405,1.1277416,-0.4910013,0.5140516
GOOCV W8Z0KNM8L3ZA|GOOCV VP83T1ZUHROL,GOOG  160318C00765000,41.0000,41.0000,41.0000,41.0000,2,103,0.4863580,0.5616846,0.0022737,1.4044398,-0.4463897,0.7706250
GOOCV WHEA9GA85HEU|GOOCV VP83T1ZUHROL,GOOG  170120C00765000,83.5200,83.5600,83.5200,83.5600,0,1054,0,0.9987979,0.0000000,0.0000000,-0.0183389,8.0050318
GOOCV W6U7Q8TUWXJA|GOOCV VP83T1ZUHROL,GOOG  151231C00767500,9.7000,9.7000,6.5000,9.2900,48,266,0,0,0,0,0,0
GOOCV W723AZR7IYTI|GOOCV VP83T1ZUHROL,GOOG  160108C00767500,14.3000,14.3000,12.5000,12.5000,43,127,0.5677350,0.5392067,0.0061264,0.4531549,-1.6172863,0.0850585
GOOCV W78ZFNBE28XY|GOOCV VP83T1ZUHROL,GOOG  160115C00767500,15.9800,15.9800,15.9800,15.9800,2,136,1.2554300,0.5582342,0.0020114,0.6168493,-2.5896352,0.1440901
GOOCV W7FVKAVKLJ2E|GOOCV VP83T1ZUHROL,GOOG  160122C00767500,13.0000,13.0000,13.0000,13.0000,0,6,0.2341856,0.5466017,0.0089382,0.7499256,-0.4088346,0.2421629
GOOCV W7MROYFR4T6U|GOOCV VP83T1ZUHROL,GOOG  160129C00767500,23.8000,23.8000,23.8000,23.8000,0,4,0.3288572,0.5409809,0.0055525,0.8623286,-0.4982284,0.3071667
GOOCV W7TNTLZXO3BA|GOOCV VP83T1ZUHROL,GOOG  160205C00767500,35.8000,36.4000,31.4000,33.0000,0,,0.3229195,0.5414303,0.0050746,0.9606457,-0.4400748,0.3789577
GOOCV W6U7P9XAI4NA|GOOCV VP83T1ZUHROL,GOOG  151231C00770000,7.7000,8.0000,3.5000,3.5500,202,808,0,0,0,0,0,0
GOOCV W723A0UN45XI|GOOCV VP83T1ZUHROL,GOOG  160108C00770000,10.2400,12.5100,9.6500,9.6500,47,297,1.0686017,0.5352602,0.0032579,0.4535761,-3.0380001,0.0796791
GOOCV W78ZEOETNG1Y|GOOCV VP83T1ZUHROL,GOOG  160115C00770000,15.0000,16.2000,13.5000,14.1000,139,627,2.0309594,0.5830984,0.0012294,0.6099253,-4.1365678,0.1328583
GOOCV W7FVJBZ06Q6E|GOOCV VP83T1ZUHROL,GOOG  160122C00770000,21.0000,21.0000,19.8800,19.8800,2,27,0.3009509,0.5245785,0.0069898,0.7536538,-0.5246628,0.2296673
GOOCV W7MRNZJ6Q0AU|GOOCV VP83T1ZUHROL,GOOG  160129C00770000,30.2800,30.5000,30.2800,30.5000,2,7,0.3264731,0.5269669,0.0056099,0.8649292,-0.4959249,0.2997326
GOOCV W7TNSN3D9AFA|GOOCV VP83T1ZUHROL,GOOG  160205C00770000,32.2800,32.2800,32.2800,32.2800,0,2,0.3222592,0.5286653,0.0050994,0.9633694,-0.4402095,0.3705321
GOOCV W87G1Y7QBUO6|GOOCV VP83T1ZUHROL,GOOG  160219C00770000,34.0900,35.7000,33.8800,34.2000,72,120,0.6433350,0.5514742,0.0021549,1.1287243,-0.7344463,0.4811680
GOOCV W8Z0KKGGGZ5Y|GOOCV VP83T1ZUHROL,GOOG  160318C00770000,42.0000,42.0000,38.0000,38.0000,41,69,0.3471579,0.5397483,0.0032081,1.4144338,-0.3234862,0.7814735
GOOCV WHEA9D4G1CLI|GOOCV VP83T1ZUHROL,GOOG  170120C00770000,89.8000,89.8000,89.8000,89.8000,1,820,0.0565990,0.5834116,0.0086916,3.0888038,-0.0329601,4.5224596
GOOCV WRCOZE9VVZ0M|GOOCV VP83T1ZUHROL,GOOG  180119C00770000,122.0000,122.0000,122.0000,122.0000,0,2,0.2784208,0.5967043,0.0012571,4.2651229,-0.0868289,6.8218828
GOOCV W6U7Q924LO06|GOOCV VP83T1ZUHROL,GOOG  151231C00772500,5.2500,6.2000,2.2000,2.2000,271,222,0,0,0,0,0,0
GOOCV W723AZZH7PAE|GOOCV VP83T1ZUHROL,GOOG  160108C00772500,8.7500,10.8900,8.4000,8.4000,44,48,1.0690628,0.5271269,0.0032617,0.4543031,-3.0440437,0.0785566
GOOCV W78ZFNJNQZEU|GOOCV VP83T1ZUHROL,GOOG  160115C00772500,14.2000,14.2000,12.4000,12.7000,119,69,1.1178897,0.5423186,0.0022704,0.6199944,-2.3185468,0.1434771
GOOCV W7FVKB3UA9JA|GOOCV VP83T1ZUHROL,GOOG  160122C00772500,16.5000,16.5000,16.5000,16.5000,3,5,0.0731414,0.4722583,0.0287461,0.7532694,-0.1339204,0.2164506
GOOCV W7MROYO0TJNQ|GOOCV VP83T1ZUHROL,GOOG  160129C00772500,27.4300,27.4300,27.4300,27.4300,0,3,0.0398527,0.4582567,0.0458104,0.8621769,-0.0677383,0.2783332
GOOCV W7TNTM87CTS6|GOOCV VP83T1ZUHROL,GOOG  160205C00772500,33.3000,33.6000,29.0500,30.2500,0,,0.3174016,0.5155414,0.0051869,0.9651357,-0.4342887,0.3622018
GOOCV W6U7PD4Q5LYE|GOOCV VP83T1ZUHROL,GOOG  151231C00775000,4.3000,4.5800,1.4000,1.4000,656,641,0,0,0,0,0,0
GOOCV W723A422RN8M|GOOCV VP83T1ZUHROL,GOOG  160108C00775000,9.2000,10.1100,7.1500,7.1500,165,368,2.2239251,0.5594047,0.0015541,0.4502971,-6.2666753,0.0728000
GOOCV W78ZERM9AXD2|GOOCV VP83T1ZUHROL,GOOG  160115C00775000,12.6100,13.6000,10.7700,10.7700,280,1439,3.8237106,0.6485045,0.0006207,0.5797772,-7.3954717,0.1104309
GOOCV W7FVJF6FU7HI|GOOCV VP83T1ZUHROL,GOOG  160122C00775000,16.5000,19.1200,16.0000,19.0000,0,8,0.1279970,0.4474775,0.0163234,0.7485457,-0.2259116,0.2031267
GOOCV W7MRO2QMDHLY|GOOCV VP83T1ZUHROL,GOOG  160129C00775000,27.8500,28.3400,26.6000,26.6000,14,25,0.3072983,0.4966433,0.0059735,0.8668876,-0.4679111,0.2843684
GOOCV W7TNSQASWRQE|GOOCV VP83T1ZUHROL,GOOG  160205C00775000,29.5800,31.9000,29.5800,31.9000,0,41,0.4408753,0.5151659,0.0037344,0.9651708,-0.5995210,0.3513136
GOOCV W87G21F5ZBZA|GOOCV VP83T1ZUHROL,GOOG  160219C00775000,31.4600,33.0000,31.0000,31.6000,13,83,0.7434237,0.5489332,0.0018663,1.1296408,-0.8478043,0.4660650
GOOCV W8Z0KNNW4GH2|GOOCV VP83T1ZUHROL,GOOG  160318C00775000,36.1000,36.1000,35.2000,35.3300,10,34,0.2477131,0.5112864,0.0045168,1.4209607,-0.2342752,0.7697463
GOOCV WHEA9GBVOTWM|GOOCV VP83T1ZUHROL,GOOG  170120C00775000,87.4000,87.4000,87.0000,87.0000,2,207,0.6641443,0.6351794,0.0007132,2.9740387,-0.2620736,2.9898941
GOOCV W6U7Q9AEAEH2|GOOCV VP83T1ZUHROL,GOOG  151231C00777500,3.8000,4.2200,0.7500,0.7500,191,170,0,0,0,0,0,0
GOOCV W723B07QWFRA|GOOCV VP83T1ZUHROL,GOOG  160108C00777500,7.1900,8.1000,6.8000,7.5000,21,58,1.3389784,0.5230109,0.0026059,0.4545986,-3.8125630,0.0756694
GOOCV W78ZFNRXFPVQ|GOOCV VP83T1ZUHROL,GOOG  160115C00777500,9.6000,10.7000,9.6000,9.8000,56,85,1.4116910,0.5457626,0.0017962,0.6193986,-2.9225532,0.1379927
GOOCV W7FVKBC3Z006|GOOCV VP83T1ZUHROL,GOOG  160122C00777500,15.3100,15.3100,15.3100,15.3100,0,1,0.0415629,0.2220343,0.0378363,0.5634084,-0.0573495,0.1025794
